  QueueTimes | ServiceTimes | SojournTimes
       0.121 |        0.688 |        0.809
       0.153 |        0.985 |        1.138
       0.160 |        0.814 |        0.974
       0.217 |        0.824 |        1.042
       0.075 |        0.862 |        0.937
       0.166 |        2.015 |        2.181
       0.181 |        1.075 |        1.256
       0.945 |        0.913 |        1.858
       0.170 |        1.162 |        1.332
       0.775 |        0.915 |        1.690
       0.085 |        0.777 |        0.862
       0.178 |        1.871 |        2.049
       0.178 |        0.976 |        1.155
       0.076 |        0.800 |        0.876
       0.067 |        1.004 |        1.071
       1.385 |        1.022 |        2.407
       0.075 |        3.305 |        3.379
       0.081 |        0.955 |        1.035
       0.175 |        1.079 |        1.254
       0.907 |        1.025 |        1.931
       1.051 |        0.989 |        2.040
       2.952 |        0.949 |        3.901
       0.082 |        0.826 |        0.907
       0.076 |        0.769 |        0.844
       0.156 |        0.928 |        1.084
       0.178 |        1.208 |        1.386
       0.179 |        1.251 |        1.430
       0.174 |        1.217 |        1.391
       0.170 |        1.164 |        1.334
       0.328 |        1.117 |        1.445
       0.070 |        1.082 |        1.153
       0.883 |        1.115 |        1.998
       0.151 |        3.769 |        3.921
       0.182 |        1.048 |        1.229
       0.176 |        1.217 |        1.393
       0.086 |        1.189 |        1.275
       0.171 |        1.223 |        1.395
       0.655 |        1.172 |        1.827
       0.172 |        0.859 |        1.032
       0.078 |        0.883 |        0.961
       0.174 |        0.954 |        1.128
       0.078 |        0.828 |        0.906
       0.163 |        0.910 |        1.072
       0.144 |        0.936 |        1.079
       0.371 |        0.905 |        1.276
       0.603 |        0.957 |        1.559
       0.082 |        0.940 |        1.021
       0.186 |        1.151 |        1.337
       1.129 |        0.978 |        2.107
       0.730 |        0.959 |        1.689
       1.598 |        0.941 |        2.538
       0.091 |        0.886 |        0.977
       1.248 |        0.817 |        2.065
       0.890 |        0.717 |        1.607
       2.254 |        0.711 |        2.965
       0.180 |        0.945 |        1.125
       0.164 |        0.944 |        1.109
       1.238 |        0.801 |        2.039
       0.077 |        0.739 |        0.816
       0.076 |        0.828 |        0.904
       0.641 |        0.765 |        1.406
       0.240 |        0.825 |        1.064
       0.475 |        0.734 |        1.209
       2.932 |        0.730 |        3.662
       3.009 |        0.832 |        3.841
       0.427 |        0.838 |        1.265
       0.507 |        0.803 |        1.310
       1.978 |        0.821 |        2.799
       0.918 |        0.760 |        1.677
       0.415 |        0.759 |        1.174
       0.032 |        0.766 |        0.798
       1.136 |        0.770 |        1.906
       0.172 |        1.031 |        1.204
       0.180 |        0.801 |        0.981
       0.169 |        0.901 |        1.070
       0.921 |        0.755 |        1.676
       0.185 |        1.075 |        1.260
       0.849 |        1.050 |        1.899
       0.078 |        1.073 |        1.151
       0.162 |        1.170 |        1.333
       1.047 |        1.009 |        2.056
       0.083 |        1.021 |        1.104
       0.142 |        0.727 |        0.870
       0.171 |        0.780 |        0.951
       0.157 |        0.858 |        1.014
       1.215 |        0.849 |        2.064
       0.321 |        1.001 |        1.322
       0.989 |        1.048 |        2.036
       0.157 |        1.111 |        1.268
       0.083 |        1.008 |        1.091
       0.171 |        2.381 |        2.552
       0.181 |        0.880 |        1.061
       0.115 |        0.633 |        0.748
       0.386 |        0.684 |        1.071
       0.242 |        0.620 |        0.862
       0.161 |        0.726 |        0.887
       0.097 |        0.893 |        0.991
       0.093 |        1.029 |        1.122
       1.418 |        0.941 |        2.358
       0.718 |        0.904 |        1.622
       0.069 |        0.839 |        0.908
       2.045 |        1.888 |        3.933
       1.117 |        0.875 |        1.992
       3.986 |        0.877 |        4.863
       0.166 |        0.978 |        1.144
       0.165 |        0.771 |        0.936
       0.134 |        0.817 |        0.951
       0.641 |        0.751 |        1.393
       0.174 |        1.058 |        1.232
       0.082 |        1.056 |        1.138
       0.073 |        1.093 |        1.166
       0.574 |        1.080 |        1.653
       1.299 |        0.980 |        2.279
       0.204 |        1.006 |        1.210
       3.696 |        1.016 |        4.712
       0.162 |        0.903 |        1.065
       0.117 |        0.626 |        0.742
       0.145 |        0.987 |        1.132
       0.079 |        0.635 |        0.714
       0.267 |        0.670 |        0.937
       0.148 |        1.168 |        1.316
       0.240 |        0.914 |        1.155
       0.084 |        0.738 |        0.822
       0.492 |        0.691 |        1.183
       0.396 |        1.462 |        1.858
       0.161 |        1.058 |        1.220
       0.847 |        0.843 |        1.690
       0.145 |        0.874 |        1.019
       1.038 |        1.020 |        2.058
       0.833 |        0.882 |        1.715
       0.161 |        0.907 |        1.068
       0.175 |        0.995 |        1.170
       0.156 |        0.781 |        0.936
       0.154 |        1.123 |        1.277
       0.180 |        1.142 |        1.322
       0.570 |        1.123 |        1.693
       1.109 |        1.145 |        2.254
       0.072 |        1.098 |        1.170
       1.075 |        2.418 |        3.493
       0.166 |        0.883 |        1.049
       0.136 |        0.607 |        0.743
       0.063 |        0.904 |        0.967
       1.254 |        0.781 |        2.035
       0.137 |        0.873 |        1.009
       0.152 |        0.601 |        0.753
       0.133 |        0.832 |        0.965
       1.136 |        0.677 |        1.813
       0.099 |        0.706 |        0.805
       0.464 |        0.675 |        1.139
       0.708 |        0.707 |        1.415
       0.104 |        0.628 |        0.732
       0.135 |        0.699 |        0.834
       0.170 |        0.910 |        1.080
       0.153 |        0.727 |        0.881
       0.070 |        0.780 |        0.849
       0.181 |        1.817 |        1.998
       0.971 |        0.794 |        1.765
       0.883 |        0.778 |        1.661
       0.183 |        1.011 |        1.194
       0.173 |        0.973 |        1.146
       0.174 |        1.283 |        1.458
       0.172 |        1.298 |        1.471
       2.632 |        1.254 |        3.886
       1.105 |        1.184 |        2.289
       2.439 |        2.450 |        4.889
       0.165 |        0.914 |        1.079
       0.866 |        0.825 |        1.690
       1.688 |        0.835 |        2.523
       0.080 |        0.826 |        0.906
       0.163 |        1.063 |        1.226
       1.311 |        0.829 |        2.140
       0.171 |        0.964 |        1.135
       0.078 |        0.805 |        0.884
       0.180 |        0.895 |        1.074
       0.145 |        0.855 |        1.000
       1.850 |        0.890 |        2.739
       1.753 |        0.797 |        2.550
       3.364 |        0.891 |        4.255
       0.162 |        0.793 |        0.955
       0.676 |        0.824 |        1.500
       0.164 |        0.779 |        0.943
       0.427 |        0.824 |        1.251
       0.142 |        0.747 |        0.889
       0.136 |        0.896 |        1.032
       0.796 |        0.746 |        1.542
       0.180 |        0.956 |        1.135
       0.174 |        1.010 |        1.184
       0.087 |        0.791 |        0.878
       0.094 |        1.893 |        1.987
       0.170 |        1.140 |        1.310
       0.082 |        0.984 |        1.065
       0.914 |        0.979 |        1.894
       0.513 |        1.000 |        1.514
       2.085 |        1.018 |        3.103
       0.177 |        0.839 |        1.016
       0.170 |        0.952 |        1.122
       0.172 |        0.840 |        1.012
       0.177 |        1.030 |        1.207
       0.163 |        1.030 |        1.193
       0.406 |        1.040 |        1.446
       0.143 |        0.877 |        1.020
       0.123 |        1.049 |        1.172
       0.127 |        0.895 |        1.022
       0.115 |        0.818 |        0.932
       0.112 |        0.768 |        0.880
       0.569 |        0.830 |        1.399
       0.472 |        0.874 |        1.346
       0.220 |        0.707 |        0.927
       0.119 |        0.791 |        0.910
       0.075 |        0.797 |        0.872
       0.115 |        0.817 |        0.932
       0.113 |        0.915 |        1.028
       0.688 |        0.790 |        1.478
       0.537 |        0.872 |        1.409
       0.090 |        0.762 |        0.852
       0.110 |        0.991 |        1.100
       0.486 |        0.826 |        1.312
       0.129 |        0.760 |        0.889
       0.130 |        0.917 |        1.047
       0.651 |        0.729 |        1.380
       0.271 |        0.647 |        0.918
       0.575 |        0.699 |        1.275
       0.154 |        0.729 |        0.883
       0.960 |        0.652 |        1.612
       0.142 |        0.817 |        0.959
       0.136 |        0.956 |        1.093
       0.177 |        1.125 |        1.303
       0.138 |        1.052 |        1.189
       1.108 |        0.969 |        2.077
       2.247 |        0.855 |        3.102
       0.162 |        1.329 |        1.490
       0.070 |        0.788 |        0.858
       0.703 |        0.769 |        1.472
       0.083 |        2.939 |        3.022
       0.068 |        0.837 |        0.905
       5.487 |        0.743 |        6.230
       2.722 |        2.692 |        5.414
       0.149 |        7.238 |        7.387
       0.075 |        0.870 |        0.945
       0.571 |        0.775 |        1.346
       0.174 |        3.008 |        3.182
       0.162 |        0.878 |        1.040
       0.911 |        0.794 |        1.705
       0.057 |        0.843 |        0.900
       1.238 |        0.843 |        2.082
       0.076 |        0.785 |        0.861
       0.702 |        0.881 |        1.583
       1.696 |        2.934 |        4.630
       0.070 |        0.842 |        0.912
       0.661 |        1.824 |        2.485
       0.176 |        1.123 |        1.298
       1.362 |        0.848 |        2.210
       1.350 |        0.867 |        2.217
       3.167 |        0.779 |        3.946
       0.162 |        0.898 |        1.060
       0.077 |        0.756 |        0.833
       0.176 |        0.850 |        1.026
       0.172 |        0.857 |        1.029
       0.153 |        0.845 |        0.998
       0.587 |        0.842 |        1.429
       0.126 |        0.863 |        0.989
       1.231 |        0.860 |        2.091
       0.156 |        0.914 |        1.070
       0.134 |        0.872 |        1.006
       0.179 |        0.958 |        1.136
       1.246 |        0.882 |        2.128
       0.164 |        1.146 |        1.310
       0.755 |        0.998 |        1.754
       0.685 |        0.934 |        1.619
       4.171 |        1.007 |        5.178
       4.096 |        0.920 |        5.016
       2.462 |        0.998 |        3.460
       4.991 |        0.991 |        5.982
       1.500 |        2.975 |        4.475
       0.152 |        1.020 |        1.171
       1.178 |        0.759 |        1.937
       0.177 |        0.988 |        1.165
       0.900 |        0.735 |        1.635
       0.163 |        0.840 |        1.002
       0.161 |        1.162 |        1.323
       1.359 |        0.927 |        2.286
       1.893 |        0.938 |        2.831
       1.036 |        0.902 |        1.938
       4.290 |        0.852 |        5.141
       0.156 |        1.059 |        1.215
       0.183 |        0.929 |        1.113
       0.166 |        0.845 |        1.011
       0.244 |        0.851 |        1.095
       0.068 |        0.922 |        0.989
       1.351 |        0.876 |        2.226
       0.192 |        3.172 |        3.364
       0.299 |        0.953 |        1.252
       0.946 |        0.881 |        1.828
       0.129 |        0.773 |        0.901
       6.071 |        0.678 |        6.750
       0.145 |        0.685 |        0.830
       6.364 |        0.709 |        7.073
       5.835 |        0.772 |        6.607
       6.175 |        0.700 |        6.875
       5.551 |        2.992 |        8.543
       3.419 |        0.700 |        4.119
       2.715 |        0.738 |        3.453
       4.303 |        1.480 |        5.783
       2.722 |        2.942 |        5.663
       0.179 |        0.834 |        1.013
       0.176 |        0.945 |        1.121
       0.162 |        0.795 |        0.956
       0.159 |        1.048 |        1.207
       0.075 |        0.978 |        1.053
       0.463 |        2.128 |        2.591
       0.331 |        0.976 |        1.306
       0.074 |        0.934 |        1.008
       1.824 |        0.940 |        2.764
       2.552 |        3.256 |        5.808
       0.179 |        0.864 |        1.043
       0.704 |        0.715 |        1.419
       0.178 |        0.925 |        1.103
       0.072 |        0.770 |        0.842
       1.765 |        0.747 |        2.513
       2.406 |        0.733 |        3.139
       0.170 |        3.849 |        4.019
       0.380 |        0.780 |        1.160
       3.053 |        0.734 |        3.787
       0.175 |        0.983 |        1.157
       1.568 |        0.731 |        2.299
       1.811 |        0.782 |        2.593
       0.560 |        2.340 |        2.900
       0.093 |        0.798 |        0.891
       0.127 |        0.777 |        0.904
       0.533 |        0.669 |        1.203
       1.295 |        0.659 |        1.954
       0.167 |        0.764 |        0.930
       0.933 |        0.714 |        1.647
       0.155 |        1.019 |        1.174
       0.172 |        1.008 |        1.180
       0.075 |        0.777 |        0.852
       0.073 |        0.823 |        0.897
       0.087 |        1.874 |        1.961
       0.147 |        3.068 |        3.215
       0.082 |        0.696 |        0.779
       0.148 |        1.192 |        1.340
       0.147 |        1.192 |        1.339
       0.314 |        1.041 |        1.356
       1.073 |        1.012 |        2.085
       3.232 |        1.080 |        4.312
       2.972 |        1.050 |        4.022
       0.187 |        1.076 |        1.263
       0.173 |        0.880 |        1.053
       0.068 |        0.716 |        0.784
       1.390 |        0.751 |        2.141
       0.158 |        2.899 |        3.057
       0.135 |        0.743 |        0.878
       0.170 |        1.002 |        1.172
       0.167 |        0.938 |        1.105
       0.125 |        0.682 |        0.806
       0.072 |        0.934 |        1.006
       1.092 |        0.947 |        2.039
       0.909 |        0.879 |        1.788
       0.160 |        4.238 |        4.398
       0.154 |        0.920 |        1.074
       0.252 |        0.809 |        1.061
       0.184 |        1.229 |        1.413
       1.081 |        1.171 |        2.252
       0.161 |        1.116 |        1.276
       0.186 |        1.414 |        1.601
       1.761 |        1.429 |        3.191
       0.193 |        1.479 |        1.672
       1.339 |        1.414 |        2.754
       1.633 |        1.365 |        2.997
       0.209 |        0.751 |        0.960
       0.072 |        0.750 |        0.822
       0.069 |        0.830 |        0.899
       0.826 |        0.746 |        1.572
       1.202 |        0.741 |        1.943
       0.633 |        4.649 |        5.283
       0.176 |        0.928 |        1.104
       0.181 |        0.918 |        1.099
       0.076 |        0.827 |        0.902
       0.153 |        0.984 |        1.137
       0.170 |        0.907 |        1.077
       0.164 |        0.829 |        0.994
       0.456 |        0.900 |        1.356
       1.050 |        0.962 |        2.012
       0.169 |        0.879 |        1.048
       0.174 |        1.183 |        1.357
       0.084 |        1.084 |        1.168
       1.636 |        1.061 |        2.697
       0.872 |        1.009 |        1.881
       0.956 |        1.017 |        1.973
       4.169 |        1.081 |        5.250
       0.077 |        0.989 |        1.066
       0.075 |        0.970 |        1.045
       0.795 |        0.733 |        1.528
       1.950 |        0.807 |        2.758
       4.320 |        5.960 |       10.280
       0.167 |       13.043 |       13.210
       0.180 |        1.006 |        1.186
       0.076 |        0.832 |        0.908
       0.099 |        0.949 |        1.048
       0.071 |        0.914 |        0.985
       1.035 |        0.868 |        1.903
       1.908 |        0.878 |        2.786
       2.643 |        0.943 |        3.586
       0.829 |        5.241 |        6.071
       2.346 |        0.955 |        3.301
       1.135 |        0.876 |        2.011
       0.679 |        0.924 |        1.603
       3.086 |        0.885 |        3.970
       7.580 |        0.733 |        8.312
       7.602 |        0.726 |        8.328
       6.452 |        0.788 |        7.240
      10.179 |        0.704 |       10.883
      12.117 |        0.779 |       12.896
       5.163 |        0.798 |        5.960
       5.504 |        0.773 |        6.278
       9.547 |        0.797 |       10.344
       6.487 |        0.768 |        7.256
       1.702 |        0.770 |        2.472
       9.359 |        0.741 |       10.100
       5.722 |        0.777 |        6.499
       5.216 |       18.688 |       23.904
      23.384 |        0.768 |       24.152
       0.176 |        0.955 |        1.131
       0.078 |        0.818 |        0.896
       0.933 |        0.774 |        1.707
       0.173 |        2.865 |        3.037
       2.136 |        0.772 |        2.909
       2.399 |        0.713 |        3.112
       0.158 |        0.867 |        1.026
       0.071 |        0.746 |        0.817
       0.132 |        1.743 |        1.875
       0.131 |        0.797 |        0.928
       0.168 |        0.568 |        0.736
       0.179 |        1.116 |        1.295
       0.660 |        1.007 |        1.668
       2.412 |        0.944 |        3.356
       1.364 |        0.984 |        2.348
       0.155 |        0.959 |        1.114
       1.227 |        0.957 |        2.185
       0.174 |        1.062 |        1.236
       0.073 |        0.719 |        0.791
       0.294 |        0.705 |        0.999
       0.171 |        1.021 |        1.192
       0.928 |        0.723 |        1.650
       0.252 |        0.785 |        1.036
       0.772 |        0.741 |        1.513
       0.069 |        0.699 |        0.768
       0.659 |        1.575 |        2.235
       0.156 |        0.855 |        1.011
       0.872 |        0.761 |        1.633
       0.135 |        0.759 |        0.894
       0.169 |        0.747 |        0.915
       0.168 |        0.843 |        1.010
       0.072 |        0.698 |        0.771
       0.701 |        1.593 |        2.293
       0.075 |        0.728 |        0.803
       0.074 |        0.797 |        0.870
       0.145 |        0.797 |        0.942
       0.170 |        0.961 |        1.131
       0.904 |        0.741 |        1.645
       0.169 |        0.900 |        1.069
       0.175 |        0.817 |        0.992
       0.043 |        0.751 |        0.794
       0.084 |        0.743 |        0.827
       1.074 |        1.713 |        2.786
       0.163 |        1.122 |        1.285
       0.081 |        1.059 |        1.140
       0.118 |        0.736 |        0.854
       0.106 |        0.776 |        0.882
       0.087 |        0.718 |        0.805
       0.147 |        0.941 |        1.088
       0.079 |        0.937 |        1.016
       0.161 |        0.965 |        1.126
       0.170 |        1.215 |        1.385
       0.177 |        1.213 |        1.390
       0.174 |        1.414 |        1.588
       0.175 |        1.473 |        1.649
       0.072 |        1.398 |        1.470
       1.144 |        0.839 |        1.984
       1.010 |        0.882 |        1.892
       3.465 |        0.849 |        4.313
       1.045 |        0.849 |        1.894
       0.787 |        0.891 |        1.678
       6.173 |        0.821 |        6.994
       1.268 |        9.243 |       10.511
       0.173 |        1.032 |        1.205
       0.533 |        0.879 |        1.412
       0.184 |        0.741 |        0.925
       0.170 |        0.912 |        1.082
       0.165 |        0.899 |        1.065
       0.652 |        0.715 |        1.367
       2.061 |        0.797 |        2.858
       0.223 |        0.749 |        0.973
       0.071 |        0.897 |        0.968
       0.777 |        0.855 |        1.632
       0.168 |        3.087 |        3.255
       0.621 |        0.882 |        1.503
       1.988 |        0.939 |        2.928
       0.093 |        0.925 |        1.017
       0.175 |        1.193 |        1.367
       0.526 |        1.074 |        1.600
       0.175 |        1.187 |        1.362
       1.347 |        1.028 |        2.375
       0.836 |        1.063 |        1.899
       0.158 |        0.875 |        1.033
       0.832 |        0.788 |        1.621
       0.108 |        0.689 |        0.797
       0.162 |        0.938 |        1.100
       0.080 |        0.853 |        0.933
       1.234 |        0.764 |        1.998
       0.176 |        2.946 |        3.123
       0.135 |        0.791 |        0.926
       0.083 |        0.738 |        0.821
       0.178 |        1.879 |        2.058
       0.161 |        0.949 |        1.110
       0.153 |        1.040 |        1.193
       0.077 |        0.956 |        1.033
       0.188 |        2.179 |        2.367
       0.182 |        1.070 |        1.252
       0.163 |        0.997 |        1.160
       0.163 |        1.206 |        1.369
       0.181 |        1.357 |        1.538
       0.164 |        1.337 |        1.502
       0.078 |        1.371 |        1.450
       1.699 |        1.338 |        3.037
       0.090 |        4.556 |        4.646
       0.169 |        6.285 |        6.454
       0.095 |        1.415 |        1.509
       0.192 |        0.803 |        0.995
       0.133 |        0.885 |        1.018
       0.162 |        1.073 |        1.235
       1.284 |        0.770 |        2.054
       1.044 |        0.844 |        1.888
       0.163 |        0.972 |        1.135
       0.076 |        1.209 |        1.285
       2.281 |        1.273 |        3.554
       0.077 |        1.206 |        1.283
       8.632 |        1.288 |        9.920
       0.079 |       11.215 |       11.294
       1.787 |        1.273 |        3.060
       2.037 |        9.527 |       11.565
       0.171 |       19.000 |       19.171
       0.267 |        0.806 |        1.073
       3.329 |        0.835 |        4.164
      14.626 |        1.203 |       15.829
      10.314 |        1.251 |       11.565
       8.012 |        1.271 |        9.283
       9.431 |        2.564 |       11.995
      13.258 |        0.879 |       14.137
       9.831 |        0.823 |       10.654
       6.036 |        0.806 |        6.842
       0.164 |        0.861 |        1.025
       0.181 |        0.951 |        1.132
       0.182 |        0.855 |        1.038
       0.076 |        0.738 |        0.814
       0.070 |        0.837 |        0.907
       0.724 |        0.763 |        1.487
       0.662 |        0.823 |        1.485
       2.496 |        0.872 |        3.368
       0.171 |        5.837 |        6.007
       0.179 |        1.045 |        1.224
       0.075 |        0.732 |        0.807
       0.110 |        0.678 |        0.788
       0.124 |        2.563 |        2.687
       0.079 |        0.777 |        0.857
       0.169 |        1.036 |        1.205
       0.811 |        0.886 |        1.697
       0.076 |        0.978 |        1.054
       0.507 |        0.960 |        1.467
       1.490 |        0.903 |        2.394
       0.758 |        0.688 |        1.446
       1.671 |        0.684 |        2.355
       1.638 |        6.058 |        7.696
       0.067 |        0.749 |        0.816
       4.299 |        1.725 |        6.023
       0.177 |        0.775 |        0.952
       0.166 |        0.790 |        0.956
       0.097 |        0.840 |        0.936
       0.124 |        0.726 |        0.850
       0.174 |        0.974 |        1.148
       0.175 |        0.983 |        1.158
       0.144 |        1.055 |        1.199
       0.171 |        1.319 |        1.490
       1.539 |        1.198 |        2.737
       2.209 |        1.282 |        3.491
       1.359 |        1.256 |        2.616
       2.546 |        1.162 |        3.708
       3.722 |        1.223 |        4.945
      10.761 |        1.183 |       11.944
       5.505 |        0.910 |        6.414
       2.455 |        0.753 |        3.208
       7.432 |        0.699 |        8.132
       7.078 |        0.824 |        7.902
       2.002 |        0.735 |        2.737
       1.741 |        0.705 |        2.446
       4.635 |        0.797 |        5.431
       0.178 |        1.068 |        1.246
       0.096 |        0.838 |        0.934
       0.164 |        1.221 |        1.385
       0.148 |        1.322 |        1.470
       1.609 |        1.229 |        2.838
       2.459 |        1.230 |        3.689
       0.145 |        0.929 |        1.074
       1.410 |        1.186 |        2.596
       0.175 |        0.913 |        1.089
       0.542 |        0.804 |        1.347
       0.532 |        0.798 |        1.330
       0.796 |        0.728 |        1.524
       0.086 |        0.761 |        0.847
       0.162 |        1.871 |        2.033
       0.170 |        0.924 |        1.093
       0.169 |        0.904 |        1.073
       0.624 |        0.795 |        1.419
       0.095 |        1.072 |        1.167
       0.089 |        2.400 |        2.490
       0.123 |        1.134 |        1.257
       0.075 |        1.026 |        1.101
       0.209 |        1.016 |        1.225
       1.110 |        3.621 |        4.731
       0.170 |        9.010 |        9.180
       0.160 |        0.989 |        1.149
       1.077 |        0.996 |        2.074
       1.060 |        0.995 |        2.056
       0.068 |        0.805 |        0.873
       1.392 |        0.735 |        2.127
       0.994 |        2.810 |        3.803
       0.146 |        0.902 |        1.048
       0.155 |        0.750 |        0.905
       0.173 |        1.124 |        1.298
       0.127 |        0.999 |        1.126
       0.179 |        1.182 |        1.361
       0.138 |        1.229 |        1.367
       1.427 |        1.160 |        2.587
       0.088 |        0.890 |        0.978
       0.072 |        0.827 |        0.899
       0.975 |        0.825 |        1.800
       0.171 |        1.182 |        1.353
       0.181 |        1.058 |        1.238
       0.752 |        0.827 |        1.580
       0.167 |        0.761 |        0.927
       0.165 |        1.082 |        1.248
       0.148 |        1.101 |        1.249
       1.156 |        0.992 |        2.149
       0.179 |        1.079 |        1.258
       0.081 |        1.036 |        1.116
       1.407 |        1.086 |        2.493
       0.175 |        0.755 |        0.930
       0.135 |        0.792 |        0.927
       0.075 |        0.635 |        0.710
       0.115 |        0.836 |        0.951
       0.965 |        0.735 |        1.700
       0.119 |        0.884 |        1.003
       0.155 |        0.912 |        1.067
       0.163 |        1.088 |        1.251
       0.193 |        1.150 |        1.344
       0.180 |        1.288 |        1.468
       1.500 |        1.124 |        2.624
       0.077 |        1.076 |        1.153
       4.546 |        1.063 |        5.609
       1.137 |        3.793 |        4.930
       0.157 |        1.161 |        1.319
       0.131 |        0.870 |        1.001
       0.178 |        0.892 |        1.070
       0.694 |        0.817 |        1.511
       2.123 |        0.885 |        3.008
       0.184 |        1.035 |        1.219
       0.168 |        1.026 |        1.193
       0.079 |        0.831 |        0.911
       0.181 |        0.809 |        0.990
       0.177 |        1.012 |        1.189
       0.169 |        1.005 |        1.175
       0.171 |        0.801 |        0.972
       0.152 |        0.808 |        0.960
       0.499 |        0.741 |        1.241
       0.154 |        1.067 |        1.221
       0.828 |        0.895 |        1.723
       0.180 |        1.088 |        1.269
       0.171 |        1.120 |        1.291
       0.167 |        1.109 |        1.276
       1.199 |        1.067 |        2.266
       2.494 |        0.991 |        3.485
       3.413 |        1.063 |        4.476
       0.166 |        1.159 |        1.325
       1.338 |        1.177 |        2.516
       0.090 |        1.195 |        1.286
       0.075 |        1.267 |        1.343
       0.856 |        1.206 |        2.061
       3.314 |        1.164 |        4.478
       0.181 |        5.633 |        5.814
       0.074 |        1.090 |        1.164
       0.106 |        0.758 |        0.864
       1.824 |        0.821 |        2.645
       0.882 |        0.805 |        1.687
       0.560 |        1.659 |        2.219
       0.143 |        0.755 |        0.898
       0.157 |        0.776 |        0.933
       0.150 |        0.870 |        1.020
       0.172 |        0.878 |        1.050
       0.176 |        1.089 |        1.266
       0.173 |        1.116 |        1.289
       0.180 |        1.363 |        1.543
       0.158 |        1.406 |        1.564
       0.081 |        1.282 |        1.363
       0.102 |        3.915 |        4.017
       0.571 |        1.174 |        1.745
       0.073 |        0.796 |        0.869
       1.744 |        0.842 |        2.586
       0.504 |        0.859 |        1.362
       0.395 |        0.874 |        1.269
       0.072 |        0.888 |        0.961
       4.627 |        0.861 |        5.488
       3.628 |        0.787 |        4.415
       2.041 |        0.816 |        2.858
       4.050 |        0.785 |        4.835
       5.136 |        0.733 |        5.869
       3.351 |        0.804 |        4.155
       0.086 |       12.858 |       12.944
       1.102 |        8.088 |        9.191
       0.169 |        0.767 |        0.936
       0.939 |       19.828 |       20.767
       0.188 |        0.870 |        1.058
       0.173 |        1.091 |        1.264
       0.171 |        1.011 |        1.182
       0.076 |        0.873 |        0.948
       0.132 |        0.872 |        1.003
       2.183 |        0.798 |        2.981
       0.076 |        4.076 |        4.152
       0.354 |        0.946 |        1.300
       0.475 |        0.974 |        1.449
       1.577 |        0.919 |        2.496
       3.141 |        1.003 |        4.144
       0.164 |        0.966 |        1.129
       0.187 |        0.925 |        1.111
       0.137 |        0.810 |        0.946
       0.695 |        0.726 |        1.421
       0.173 |        0.978 |        1.150
       0.117 |        0.980 |        1.097
       0.168 |        0.963 |        1.131
       0.423 |        0.930 |        1.354
       0.129 |        0.738 |        0.867
       0.376 |        0.708 |        1.083
       0.178 |        0.967 |        1.145
       1.301 |        0.878 |        2.179
       0.712 |        0.734 |        1.446
       0.121 |        0.697 |        0.818
       0.603 |        0.633 |        1.236
       0.176 |        1.053 |        1.229
       0.902 |        0.965 |        1.867
       4.328 |        1.025 |        5.352
       4.566 |        0.980 |        5.545
       3.053 |        1.039 |        4.092
       2.197 |        1.014 |        3.211
       2.354 |        1.037 |        3.391
       0.181 |        1.016 |        1.196
       1.353 |        0.765 |        2.118
       0.174 |        0.905 |        1.079
       0.751 |        0.798 |        1.549
       0.276 |        0.715 |        0.991
       0.184 |        1.024 |        1.208
       0.185 |        1.131 |        1.316
       0.792 |        1.092 |        1.884
       1.794 |        0.981 |        2.774
       1.569 |        1.007 |        2.575
       3.790 |        1.081 |        4.872
       0.077 |        0.723 |        0.799
       0.137 |        0.830 |        0.967
       0.161 |        0.887 |        1.049
       0.075 |        0.726 |        0.800
       0.159 |        0.778 |        0.937
       1.711 |        0.733 |        2.445
       0.065 |        0.815 |        0.879
       0.721 |        0.781 |        1.502
       3.320 |        0.733 |        4.053
       2.922 |        0.802 |        3.724
       0.122 |        0.916 |        1.037
       1.292 |        0.784 |        2.076
       1.136 |        0.782 |        1.918
       0.513 |        0.736 |        1.249
       0.173 |        0.770 |        0.943
       0.164 |        0.820 |        0.984
       0.165 |        0.969 |        1.134
       0.151 |        0.775 |        0.926
       0.173 |        1.099 |        1.272
       0.121 |        0.835 |        0.957
       0.076 |        0.737 |        0.812
       0.110 |        0.722 |        0.832
       0.140 |        2.752 |        2.892
       0.125 |        0.766 |        0.891
       0.124 |        0.767 |        0.892
       0.075 |        0.605 |        0.681
       0.144 |        0.755 |        0.899
       0.876 |        0.721 |        1.597
       0.158 |        0.897 |        1.055
       0.807 |        0.749 |        1.555
       1.698 |        0.715 |        2.413
       1.269 |        0.793 |        2.062
       0.077 |        0.745 |        0.822
       0.147 |        1.036 |        1.183
       0.149 |        0.965 |        1.114
       0.743 |        0.759 |        1.502
       0.070 |        0.801 |        0.871
       2.222 |        1.748 |        3.971
       0.079 |        0.813 |        0.892
       0.131 |        0.830 |        0.961
       0.129 |        0.660 |        0.788
       0.172 |        0.999 |        1.171
       0.158 |        1.008 |        1.165
       0.174 |        1.085 |        1.260
       1.000 |        0.941 |        1.941
       1.500 |        0.938 |        2.438
       0.168 |        1.008 |        1.176
       0.980 |        1.020 |        2.001
       0.082 |        0.982 |        1.064
       0.875 |        0.936 |        1.811
       0.173 |        0.874 |        1.047
       0.162 |        0.774 |        0.936
       0.165 |        0.836 |        1.002
       0.936 |        0.743 |        1.679
       1.013 |        0.715 |        1.728
       0.240 |        0.800 |        1.040
       0.167 |        0.924 |        1.091
       0.290 |        0.842 |        1.132
