  QueueTimes | ServiceTimes | SojournTimes
       1.065 |        0.575 |        1.640
       0.172 |        0.877 |        1.049
       0.075 |        0.786 |        0.861
       0.139 |        0.842 |        0.982
       1.106 |        0.716 |        1.821
       0.137 |        0.853 |        0.990
       0.141 |        1.122 |        1.262
       0.657 |        0.850 |        1.507
       1.149 |        0.825 |        1.974
       0.162 |        0.923 |        1.085
       1.086 |        0.853 |        1.939
       1.685 |        0.861 |        2.546
       2.196 |        0.897 |        3.093
       2.814 |        0.887 |        3.700
       3.749 |        0.879 |        4.629
       0.174 |        0.955 |        1.128
       0.077 |        0.624 |        0.701
       0.075 |        0.650 |        0.725
       0.255 |        0.599 |        0.855
       0.073 |        0.635 |        0.708
       0.112 |        0.779 |        0.891
       0.118 |        0.981 |        1.098
       0.128 |        0.963 |        1.091
       0.649 |        0.913 |        1.562
       1.432 |        0.902 |        2.334
       0.166 |        0.932 |        1.098
       0.174 |        1.012 |        1.186
       0.069 |        1.018 |        1.087
       0.927 |        0.970 |        1.896
       2.538 |        0.977 |        3.514
       0.967 |        0.993 |        1.961
       3.811 |        0.912 |        4.722
       1.063 |        0.950 |        2.014
       4.499 |        0.898 |        5.397
       5.575 |        0.708 |        6.283
       0.105 |        0.764 |        0.870
       5.427 |        0.789 |        6.216
       0.072 |        0.748 |        0.820
       0.460 |        0.783 |        1.243
       1.638 |        0.777 |        2.415
       6.712 |        0.702 |        7.414
       4.171 |        4.416 |        8.587
       0.166 |        0.841 |        1.006
       0.896 |        0.750 |        1.646
       1.544 |        0.764 |        2.308
       0.116 |        0.766 |        0.882
       0.080 |        1.137 |        1.217
       1.361 |        0.914 |        2.275
       1.134 |        0.844 |        1.978
       4.014 |        0.778 |        4.792
       0.826 |        0.773 |        1.599
       1.474 |        0.704 |        2.178
       7.386 |        0.700 |        8.086
       0.107 |        8.295 |        8.402
       0.159 |        0.930 |        1.090
       1.681 |        0.722 |        2.403
       2.434 |        0.722 |        3.156
       1.518 |        0.757 |        2.275
       0.083 |        0.753 |        0.836
       0.986 |        0.701 |        1.687
       2.054 |        0.771 |        2.825
       0.339 |        3.596 |        3.934
       0.139 |        0.909 |        1.048
       0.167 |        0.769 |        0.935
       0.521 |        0.719 |        1.241
       0.171 |        0.794 |        0.965
       0.470 |        0.712 |        1.183
       0.899 |        0.753 |        1.652
       0.171 |        1.061 |        1.232
       0.114 |        0.823 |        0.938
       0.141 |        0.921 |        1.061
       1.200 |        0.887 |        2.087
       0.118 |        0.904 |        1.022
       0.160 |        0.980 |        1.140
       0.164 |        1.139 |        1.303
       1.285 |        0.934 |        2.219
       0.169 |        1.148 |        1.317
       0.085 |        0.945 |        1.030
       0.639 |        0.977 |        1.615
       2.211 |        0.990 |        3.201
       1.406 |        0.968 |        2.374
       0.071 |        4.631 |        4.702
       0.141 |        1.082 |        1.223
       0.117 |        0.931 |        1.048
       0.163 |        0.913 |        1.076
       0.631 |        0.869 |        1.500
       0.598 |        0.886 |        1.484
       1.120 |        0.865 |        1.985
       1.066 |        0.834 |        1.900
       1.858 |        0.835 |        2.693
       1.757 |        0.874 |        2.630
       1.573 |        0.851 |        2.424
       0.603 |        0.788 |        1.391
       0.160 |        0.724 |        0.884
       0.075 |        0.799 |        0.874
       0.110 |        0.792 |        0.902
       0.076 |        0.727 |        0.802
       0.137 |        0.864 |        1.001
       0.075 |        0.740 |        0.815
       0.459 |        0.764 |        1.222
       0.076 |        0.788 |        0.864
       0.173 |        0.773 |        0.946
       0.076 |        0.760 |        0.837
       0.176 |        1.077 |        1.253
       1.019 |        0.975 |        1.994
       0.168 |        1.045 |        1.213
       0.973 |        1.007 |        1.980
       1.858 |        1.051 |        2.909
       0.478 |        1.100 |        1.579
       0.433 |        1.021 |        1.455
       0.129 |        0.918 |        1.047
       1.174 |        0.776 |        1.949
       0.076 |        0.781 |        0.857
       0.805 |        0.749 |        1.555
       0.172 |        1.038 |        1.210
       0.970 |        0.745 |        1.715
       0.840 |        0.708 |        1.548
       0.092 |        0.720 |        0.812
       0.177 |        0.796 |        0.974
       0.172 |        0.825 |        0.997
       0.728 |        0.724 |        1.452
       0.289 |        0.727 |        1.015
       0.133 |        0.785 |        0.918
       0.080 |        0.715 |        0.795
       0.114 |        0.867 |        0.981
       0.783 |        0.825 |        1.608
       0.153 |        1.033 |        1.186
       0.150 |        0.726 |        0.875
       0.125 |        0.612 |        0.737
       0.167 |        0.939 |        1.106
       0.164 |        1.094 |        1.258
       1.097 |        0.927 |        2.023
       0.132 |        0.901 |        1.032
       1.594 |        0.664 |        2.258
       1.742 |        0.696 |        2.438
       1.826 |        0.675 |        2.501
       0.119 |        0.840 |        0.959
       0.616 |        0.820 |        1.436
       0.727 |        0.823 |        1.550
       0.127 |        0.889 |        1.016
       0.451 |        0.890 |        1.341
       0.715 |        0.826 |        1.542
       0.154 |        0.798 |        0.951
       0.224 |        0.684 |        0.907
       0.659 |        0.636 |        1.295
       1.577 |        0.639 |        2.215
       0.425 |        0.630 |        1.054
       0.181 |        0.978 |        1.159
       0.267 |        0.711 |        0.978
       0.161 |        0.861 |        1.022
       0.139 |        0.774 |        0.913
       0.526 |        0.712 |        1.238
       0.114 |        0.722 |        0.836
       0.111 |        0.732 |        0.843
       0.135 |        0.931 |        1.066
       0.431 |        0.746 |        1.178
       0.180 |        1.149 |        1.329
       0.132 |        0.729 |        0.861
       0.074 |        0.720 |        0.794
       0.078 |        1.712 |        1.790
       1.000 |        2.659 |        3.659
       1.735 |        0.764 |        2.499
       1.250 |        0.723 |        1.973
       1.351 |        0.792 |        2.144
       0.076 |        0.983 |        1.059
       1.248 |        0.836 |        2.084
       1.058 |        0.771 |        1.829
       0.855 |        0.726 |        1.581
       0.168 |        5.193 |        5.361
       0.106 |        0.788 |        0.894
       0.064 |        0.751 |        0.814
       0.079 |        0.790 |        0.869
       0.095 |        0.657 |        0.753
       0.244 |        0.599 |        0.842
       0.166 |        0.826 |        0.992
       0.356 |        0.767 |        1.123
       0.178 |        0.848 |        1.025
       0.972 |        0.777 |        1.749
       1.898 |        0.766 |        2.664
       0.178 |        0.820 |        0.997
       0.993 |        0.709 |        1.702
       0.116 |        0.749 |        0.865
       0.113 |        0.773 |        0.886
       0.140 |        0.935 |        1.075
       0.149 |        1.083 |        1.231
       0.579 |        0.997 |        1.576
       1.240 |        1.116 |        2.356
       0.955 |        1.053 |        2.008
       1.579 |        1.159 |        2.737
       3.393 |        1.231 |        4.625
       0.174 |        1.224 |        1.398
       0.263 |        1.266 |        1.530
       0.835 |        1.687 |        2.522
       0.095 |        1.875 |        1.970
       0.103 |        1.014 |        1.118
       0.201 |        1.011 |        1.212
       0.075 |        0.927 |        1.002
       0.118 |        1.056 |        1.174
       0.124 |        1.039 |        1.163
       0.141 |        0.769 |        0.910
       0.172 |        1.352 |        1.524
       0.087 |        1.223 |        1.310
       0.168 |        1.162 |        1.330
       0.123 |        4.037 |        4.159
       0.071 |        0.764 |        0.835
       0.240 |        2.496 |        2.736
       0.528 |        2.407 |        2.935
       0.172 |        0.789 |        0.961
       0.173 |        0.787 |        0.960
       0.142 |        0.829 |        0.971
       0.966 |        0.607 |        1.572
       0.131 |        1.345 |        1.476
       0.108 |        1.015 |        1.123
       0.081 |        1.066 |        1.148
       1.036 |        1.065 |        2.101
       4.591 |        0.930 |        5.521
       3.362 |        0.941 |        4.304
       0.076 |        6.103 |        6.180
       0.088 |        7.408 |        7.496
       0.173 |        1.203 |        1.377
       0.651 |        1.143 |        1.794
      12.220 |        1.220 |       13.440
      11.182 |        1.223 |       12.405
       4.981 |        1.218 |        6.199
       4.746 |        1.113 |        5.859
       4.878 |        0.739 |        5.618
       0.067 |        0.709 |        0.776
       0.197 |        1.639 |        1.836
       5.845 |        0.729 |        6.574
       5.407 |        0.752 |        6.159
       2.081 |        0.741 |        2.823
       2.149 |        0.704 |        2.853
       6.694 |       10.115 |       16.809
       7.784 |        6.298 |       14.081
       1.086 |       12.932 |       14.018
       0.074 |       19.962 |       20.037
       0.173 |        0.928 |        1.101
       0.151 |        0.972 |        1.123
       0.121 |        1.372 |        1.493
       0.889 |        1.412 |        2.301
       0.169 |        1.156 |        1.326
       0.145 |        1.881 |        2.026
       0.160 |        1.827 |        1.987
       0.184 |        1.453 |        1.638
       0.931 |        1.016 |        1.947
       0.904 |        0.968 |        1.872
       4.121 |        0.731 |        4.852
       0.158 |        0.906 |        1.064
       0.614 |        0.734 |        1.348
       0.180 |        0.726 |        0.906
       0.746 |        0.748 |        1.494
       0.288 |        0.720 |        1.008
       0.455 |        0.693 |        1.148
       0.121 |        1.182 |        1.303
       0.078 |        1.210 |        1.289
       0.159 |        1.422 |        1.581
       0.120 |        1.174 |        1.294
       0.117 |        1.268 |        1.386
       0.549 |        0.931 |        1.481
       0.119 |        1.181 |        1.300
       0.073 |        1.133 |        1.206
       0.101 |        0.767 |        0.868
       0.125 |        1.164 |        1.289
       0.902 |        1.027 |        1.929
       0.078 |        2.266 |        2.344
       0.117 |        3.545 |        3.663
       0.073 |        0.711 |        0.784
       0.686 |        0.698 |        1.383
       0.175 |        1.228 |        1.403
       0.068 |        0.745 |        0.813
       0.067 |        0.701 |        0.769
       5.747 |        0.745 |        6.492
       0.496 |        0.722 |        1.219
       0.571 |        0.747 |        1.318
       0.344 |        0.686 |        1.029
       2.212 |        0.685 |        2.896
       0.168 |        0.735 |        0.902
       0.076 |        0.707 |        0.784
       0.083 |        2.057 |        2.140
       2.078 |        0.718 |        2.796
       1.646 |        0.722 |        2.368
       0.833 |        0.740 |        1.573
       8.489 |       12.417 |       20.906
       8.298 |        0.732 |        9.030
       0.064 |        0.708 |        0.771
      14.799 |        7.525 |       22.324
       5.976 |        1.193 |        7.169
       7.120 |        0.739 |        7.859
       6.563 |        1.000 |        7.562
       0.873 |       26.394 |       27.266
       6.589 |        3.735 |       10.324
       0.924 |       24.085 |       25.009
       3.848 |        2.860 |        6.708
       0.159 |        0.777 |        0.936
       0.108 |        0.774 |        0.882
       0.716 |        0.715 |        1.430
       0.341 |        0.725 |        1.066
       1.953 |        0.695 |        2.648
       0.191 |        0.680 |        0.871
       0.140 |        1.104 |        1.244
       0.167 |        0.966 |        1.133
       0.151 |        1.132 |        1.283
       0.959 |        0.899 |        1.858
       0.715 |        0.887 |        1.601
       0.599 |        0.931 |        1.530
       3.059 |        0.941 |        3.999
       0.160 |        0.761 |        0.921
       0.059 |        0.864 |        0.923
       1.169 |        0.697 |        1.866
       0.134 |        0.815 |        0.949
       0.067 |        0.727 |        0.794
       0.320 |        0.724 |        1.043
       0.068 |        0.734 |        0.801
       0.105 |        3.423 |        3.528
       0.135 |        0.801 |        0.936
       0.120 |        0.771 |        0.891
       0.172 |        0.968 |        1.141
       0.072 |        0.916 |        0.988
       0.124 |        0.999 |        1.123
       0.120 |        1.079 |        1.199
       0.144 |        1.228 |        1.372
       0.085 |        1.175 |        1.260
       0.155 |        1.357 |        1.512
       0.661 |        1.374 |        2.035
       1.032 |        1.396 |        2.428
       0.094 |        1.419 |        1.513
       0.145 |        1.433 |        1.578
       0.090 |        1.341 |        1.431
       0.091 |        0.871 |        0.963
       0.158 |        1.122 |        1.281
       0.116 |        0.953 |        1.068
       0.138 |        0.772 |        0.910
       0.111 |        0.903 |        1.014
       0.733 |        0.936 |        1.669
       0.075 |        0.869 |        0.943
       0.330 |        0.899 |        1.229
       0.181 |        0.917 |        1.098
       1.762 |        0.853 |        2.614
       0.165 |        6.090 |        6.254
       0.100 |        1.021 |        1.121
       0.636 |        0.716 |        1.351
       0.147 |        0.757 |        0.904
       0.121 |        0.789 |        0.910
       0.548 |        0.713 |        1.261
       0.102 |        0.649 |        0.750
       0.118 |        1.459 |        1.577
       0.185 |        1.161 |        1.346
       0.176 |        1.175 |        1.351
       0.181 |        1.101 |        1.282
       0.093 |        1.614 |        1.707
       0.151 |        3.813 |        3.963
       0.097 |        1.789 |        1.886
       0.155 |        4.181 |        4.336
       0.104 |        1.312 |        1.416
       0.253 |        1.030 |        1.283
       0.106 |        0.724 |        0.830
       0.070 |        0.644 |        0.714
       0.073 |        0.859 |        0.932
       0.318 |        0.812 |        1.131
       1.171 |        0.611 |        1.782
       0.066 |        0.552 |        0.618
       0.922 |        7.466 |        8.388
       0.177 |        0.789 |        0.965
       0.080 |        0.718 |        0.798
       0.912 |        0.754 |        1.666
       0.159 |        1.184 |        1.344
       1.366 |        0.871 |        2.237
       0.110 |        0.847 |        0.957
       0.079 |        0.846 |        0.924
       1.439 |        0.878 |        2.316
       2.752 |        1.124 |        3.876
       0.112 |        0.859 |        0.970
       0.823 |        0.596 |        1.420
       0.175 |        1.074 |        1.249
       0.551 |        0.961 |        1.512
       0.936 |        0.899 |        1.836
       1.651 |        0.944 |        2.595
       0.157 |        1.062 |        1.218
       0.074 |        0.963 |        1.037
       0.429 |        0.894 |        1.323
       0.194 |        0.970 |        1.163
       0.508 |        0.919 |        1.427
       0.294 |        5.639 |        5.933
       0.111 |        0.734 |        0.846
       0.079 |        1.026 |        1.105
       2.013 |        0.786 |        2.799
       0.752 |        0.763 |        1.516
       4.207 |        0.757 |        4.964
       0.079 |        5.275 |        5.353
       0.110 |        6.395 |        6.504
       0.114 |        1.181 |        1.295
       0.156 |        0.824 |        0.980
       0.645 |        0.720 |        1.365
       0.176 |        1.083 |        1.259
       0.172 |        1.077 |        1.250
       0.387 |        0.902 |        1.289
       0.172 |        1.161 |        1.333
       1.017 |        0.946 |        1.963
       0.420 |        0.880 |        1.300
       0.138 |        1.112 |        1.250
       0.141 |        1.011 |        1.152
       1.023 |        0.762 |        1.784
       0.876 |        0.718 |        1.595
       0.216 |        0.795 |        1.011
       0.144 |        0.740 |        0.884
       0.084 |        0.623 |        0.707
       0.084 |        0.824 |        0.908
       0.488 |        0.790 |        1.277
       0.158 |        1.034 |        1.192
       0.812 |        0.754 |        1.566
       2.130 |        0.768 |        2.898
       0.171 |        0.868 |        1.039
       0.293 |        0.777 |        1.070
       0.137 |        0.798 |        0.935
       0.131 |        1.182 |        1.313
       0.096 |        1.360 |        1.457
       0.123 |        1.050 |        1.174
       1.028 |        1.047 |        2.074
       0.157 |        1.407 |        1.564
       1.460 |        0.990 |        2.450
       0.138 |        1.204 |        1.341
       1.184 |        1.290 |        2.474
       1.308 |        0.963 |        2.271
       0.170 |        1.041 |        1.211
       0.790 |        0.706 |        1.496
       1.273 |        0.726 |        1.999
       0.112 |        0.759 |        0.871
       1.277 |        0.723 |        2.000
       0.611 |        0.755 |        1.367
       0.078 |        0.623 |        0.701
       0.114 |        0.737 |        0.851
       0.110 |        0.777 |        0.887
       0.069 |        0.967 |        1.037
       0.136 |        2.591 |        2.727
       2.547 |        1.018 |        3.565
       2.171 |        0.772 |        2.943
       2.507 |        0.782 |        3.289
       1.183 |        0.752 |        1.935
       0.118 |        1.009 |        1.128
       0.085 |        1.186 |        1.271
       1.067 |        1.091 |        2.158
       0.135 |        0.971 |        1.106
       0.172 |        0.848 |        1.020
       0.170 |        0.852 |        1.021
       0.158 |        0.792 |        0.950
       0.075 |        0.777 |        0.852
       0.493 |        0.691 |        1.184
       0.083 |        0.830 |        0.913
       0.342 |        0.856 |        1.197
       0.153 |        3.223 |        3.376
       0.221 |        1.006 |        1.227
       0.124 |        1.285 |        1.410
       0.092 |        1.525 |        1.617
       3.588 |        1.786 |        5.374
       5.889 |        1.638 |        7.527
       5.647 |        1.457 |        7.104
       0.110 |        0.935 |        1.045
       0.993 |        0.932 |        1.925
       0.165 |        0.901 |        1.067
       0.154 |        0.772 |        0.926
       0.165 |        0.946 |        1.112
       7.427 |        0.911 |        8.338
       8.145 |        0.877 |        9.022
       8.305 |        1.067 |        9.372
       8.356 |        0.837 |        9.193
       1.513 |        5.966 |        7.479
       2.307 |        3.252 |        5.559
       0.118 |        1.152 |        1.270
       0.886 |        1.112 |        1.998
       0.118 |        1.225 |        1.343
       1.395 |        1.192 |        2.587
       3.113 |        1.135 |        4.248
       0.084 |        1.117 |        1.201
       1.401 |        0.834 |        2.235
       1.676 |        4.412 |        6.089
       0.889 |        0.720 |        1.609
       0.139 |        0.780 |        0.919
       0.958 |        0.743 |        1.701
       1.663 |        0.697 |        2.360
       0.792 |        0.720 |        1.513
       0.204 |        0.814 |        1.018
       8.998 |        1.010 |       10.008
       0.386 |        0.768 |        1.155
       4.269 |        5.833 |       10.102
      10.813 |        3.170 |       13.983
      12.182 |        1.081 |       13.263
       8.669 |        0.829 |        9.498
      12.502 |        0.816 |       13.318
      10.861 |        0.842 |       11.703
       3.248 |        0.787 |        4.035
      10.262 |        0.854 |       11.116
       1.955 |        0.880 |        2.835
      19.102 |        1.019 |       20.120
       0.127 |        1.162 |        1.290
       2.162 |        1.086 |        3.248
       0.154 |        0.875 |        1.030
       0.129 |        0.794 |        0.923
       0.167 |        1.549 |        1.716
       0.080 |        1.430 |        1.511
       0.141 |        3.141 |        3.282
       0.149 |        1.664 |        1.813
       1.607 |        1.490 |        3.097
       0.163 |        1.167 |        1.330
       0.118 |        1.046 |        1.163
       6.322 |        1.126 |        7.448
       5.342 |        1.085 |        6.427
       7.602 |        2.268 |        9.870
       2.874 |        1.321 |        4.195
       3.898 |        0.836 |        4.734
       1.908 |        0.840 |        2.748
       6.756 |        0.987 |        7.742
       0.172 |        0.924 |        1.096
       0.154 |        0.857 |        1.011
       0.153 |        1.088 |        1.241
       2.608 |        0.977 |        3.586
       1.437 |        0.968 |        2.405
       0.086 |        0.996 |        1.082
       0.115 |        1.007 |        1.122
       0.106 |        1.009 |        1.114
       0.718 |        1.077 |        1.795
      15.555 |        1.085 |       16.639
      18.935 |        0.963 |       19.898
      18.012 |        1.128 |       19.140
      21.432 |        0.969 |       22.401
       1.697 |        1.958 |        3.656
      18.911 |        1.025 |       19.936
      14.465 |        1.055 |       15.520
      13.974 |        1.084 |       15.057
       1.759 |        0.723 |        2.482
      13.538 |        3.029 |       16.567
      15.352 |        1.077 |       16.429
      14.498 |        0.768 |       15.267
      10.766 |        0.722 |       11.489
       9.025 |        0.731 |        9.757
      29.242 |        0.956 |       30.198
       0.069 |        1.052 |        1.121
       1.551 |        0.988 |        2.540
       2.420 |        1.045 |        3.465
       0.070 |        0.855 |        0.925
       1.297 |        6.514 |        7.811
      17.097 |        1.940 |       19.036
      11.305 |        0.748 |       12.053
      11.408 |        0.716 |       12.124
      26.051 |        3.303 |       29.354
       1.103 |        1.052 |        2.155
       2.528 |        1.000 |        3.529
       1.129 |        1.061 |        2.189
       6.232 |        8.724 |       14.955
       8.593 |        1.122 |        9.715
       9.693 |        1.089 |       10.782
       8.463 |        1.028 |        9.491
       8.374 |        1.044 |        9.418
      10.051 |        1.040 |       11.091
       6.633 |        1.055 |        7.689
       2.412 |        0.732 |        3.144
      12.354 |        1.105 |       13.459
       0.554 |        0.906 |        1.460
       8.441 |        4.256 |       12.696
       0.162 |        0.733 |        0.895
       1.022 |        0.721 |        1.743
       0.146 |        0.693 |        0.839
       8.154 |        0.728 |        8.883
       0.188 |        0.764 |        0.951
       0.172 |        0.890 |        1.062
       0.073 |        1.375 |        1.448
       0.085 |        1.210 |        1.296
      12.817 |        1.261 |       14.077
      16.544 |        1.192 |       17.737
      18.835 |        1.064 |       19.898
      19.573 |        1.081 |       20.654
       0.072 |        1.089 |        1.162
       0.366 |        1.029 |        1.395
      22.587 |        1.306 |       23.893
      25.136 |        1.296 |       26.432
      10.689 |        1.126 |       11.815
      25.143 |        1.295 |       26.438
      15.822 |       13.066 |       28.889
      15.223 |        1.146 |       16.368
      24.545 |        1.098 |       25.644
      15.370 |        1.151 |       16.522
       0.068 |        0.677 |        0.744
       0.062 |        1.563 |        1.625
      20.815 |        1.067 |       21.882
       1.533 |       12.549 |       14.082
       0.882 |        0.721 |        1.603
       0.507 |        0.676 |        1.182
       0.063 |        0.738 |        0.801
      17.431 |        6.977 |       24.408
       0.776 |        0.762 |        1.539
       0.604 |        0.690 |        1.294
       0.150 |        1.078 |        1.228
       0.113 |        1.073 |        1.186
       0.129 |        0.945 |        1.074
       0.074 |        1.467 |        1.541
       1.022 |        3.548 |        4.570
       1.480 |        1.087 |        2.568
       2.015 |        1.071 |        3.086
       0.115 |        5.082 |        5.196
       0.113 |        1.414 |        1.527
       0.090 |        0.939 |        1.029
       0.164 |        1.092 |        1.256
       0.164 |        1.079 |        1.243
       0.147 |        0.905 |        1.052
       0.639 |        0.833 |        1.472
       0.075 |        1.125 |        1.200
       0.118 |        2.620 |        2.737
       1.198 |        1.045 |        2.243
       0.147 |        1.482 |        1.629
       0.089 |        1.377 |        1.466
       1.638 |        1.608 |        3.245
       0.265 |        1.612 |        1.877
       0.108 |        1.034 |        1.141
       0.076 |        1.067 |        1.143
       2.543 |        0.842 |        3.386
       2.927 |        0.823 |        3.750
       0.073 |        0.822 |        0.895
       0.065 |        1.943 |        2.008
       0.118 |        1.033 |        1.151
       0.135 |        2.368 |        2.503
       0.204 |        0.876 |        1.080
       1.895 |        1.713 |        3.608
       3.280 |        1.269 |        4.549
       0.082 |        4.390 |        4.472
       2.324 |        1.231 |        3.554
       3.300 |        1.416 |        4.716
       0.079 |        0.953 |        1.032
       2.516 |        3.406 |        5.922
       0.124 |       17.001 |       17.125
       0.090 |        0.621 |        0.711
       0.167 |        0.948 |        1.115
       0.181 |        0.855 |        1.036
       0.136 |        0.772 |        0.908
       0.460 |        0.740 |        1.201
       1.149 |        0.775 |        1.924
      10.340 |        0.980 |       11.320
      11.164 |        1.081 |       12.246
      10.746 |        0.798 |       11.543
       0.103 |        0.774 |        0.877
       9.202 |        0.937 |       10.139
       8.970 |        0.732 |        9.701
       8.882 |        0.691 |        9.573
      12.271 |        0.758 |       13.029
       0.067 |        2.141 |        2.208
       2.376 |        0.967 |        3.343
       2.464 |        0.803 |        3.266
       1.825 |        0.822 |        2.647
       3.312 |        0.757 |        4.069
      16.000 |        0.779 |       16.779
      12.873 |        0.895 |       13.769
      12.689 |        0.881 |       13.570
       9.012 |        8.747 |       17.760
      21.051 |        0.776 |       21.827
       0.992 |        0.743 |        1.735
       0.847 |       18.356 |       19.203
       7.684 |        0.901 |        8.585
      19.676 |        0.686 |       20.361
      10.091 |        0.720 |       10.811
       7.859 |        0.725 |        8.584
       0.102 |        0.722 |        0.824
       8.010 |        0.738 |        8.748
       9.044 |        0.690 |        9.734
      11.889 |        0.702 |       12.591
       0.134 |        0.753 |        0.887
       0.128 |        0.755 |        0.883
       0.356 |        0.726 |        1.083
       0.124 |        0.906 |        1.030
       0.105 |        0.816 |        0.921
       0.246 |        0.838 |        1.083
       0.757 |        0.746 |        1.502
       0.109 |        0.761 |        0.870
       0.140 |        0.874 |        1.014
       0.166 |        0.942 |        1.108
       1.355 |        0.881 |        2.235
       2.233 |        0.834 |        3.067
       0.171 |        0.948 |        1.119
       0.142 |        0.871 |        1.013
       1.207 |        0.914 |        2.121
       1.027 |        0.866 |        1.893
       0.670 |        0.830 |        1.500
       0.130 |        0.913 |        1.044
       0.128 |        0.890 |        1.018
       1.026 |        0.737 |        1.763
       1.247 |        0.766 |        2.013
       0.142 |        0.836 |        0.978
       0.150 |        0.902 |        1.052
       0.395 |        0.838 |        1.233
       0.097 |        0.693 |        0.790
       0.610 |        0.632 |        1.242
       0.070 |        0.925 |        0.995
       1.557 |        0.928 |        2.485
       0.399 |        0.951 |        1.350
       0.869 |        0.911 |        1.780
       0.166 |        5.663 |        5.829
       0.137 |        1.139 |        1.275
       0.132 |        1.156 |        1.287
       0.081 |        0.982 |        1.064
       0.129 |        1.212 |        1.342
       0.074 |        1.196 |        1.269
       9.332 |        1.267 |       10.599
      10.846 |        1.188 |       12.034
       6.474 |        1.281 |        7.755
       6.315 |        0.914 |        7.229
       5.762 |        0.813 |        6.576
       0.132 |       14.166 |       14.298
       4.597 |        1.984 |        6.581
       4.573 |        0.936 |        5.509
       3.922 |        7.067 |       10.989
       2.690 |        0.784 |        3.474
       0.103 |        0.924 |        1.027
       0.117 |        0.747 |        0.865
       0.072 |        0.728 |        0.800
       0.126 |        1.897 |        2.023
       0.128 |        0.803 |        0.931
       0.070 |        0.765 |        0.835
       0.118 |        1.005 |        1.124
       0.903 |        0.926 |        1.829
       0.168 |        0.874 |        1.042
       2.648 |        1.016 |        3.665
       0.124 |        1.134 |        1.258
       0.086 |        1.116 |        1.202
       0.131 |        1.144 |        1.274
       1.214 |        1.115 |        2.329
       0.921 |        1.083 |        2.004
       0.129 |        1.098 |        1.226
       0.461 |        1.076 |        1.537
       1.337 |        0.795 |        2.132
       0.114 |        0.804 |        0.918
       0.117 |        0.846 |        0.962
       0.077 |        0.979 |        1.056
       0.107 |        0.832 |        0.939
       0.130 |        1.187 |        1.317
       1.225 |        0.996 |        2.221
       0.147 |        1.208 |        1.355
       0.151 |        1.315 |        1.466
       0.297 |        1.196 |        1.493
       1.874 |        1.332 |        3.206
       3.964 |        1.698 |        5.662
       4.605 |        1.325 |        5.931
       0.552 |        1.262 |        1.814
       0.635 |        7.651 |        8.286
       0.953 |        8.929 |        9.882
       0.179 |        0.883 |        1.062
       0.171 |        0.776 |        0.947
       1.079 |        0.787 |        1.866
       0.167 |        0.985 |        1.151
       1.158 |        0.910 |        2.068
       1.205 |        0.885 |        2.090
       0.134 |        1.050 |        1.184
       0.123 |        0.925 |        1.048
       0.084 |        1.061 |        1.144
       0.135 |        2.556 |        2.691
       0.161 |        1.169 |        1.331
       0.140 |        1.491 |        1.631
       2.171 |        1.482 |        3.653
       3.539 |        1.613 |        5.153
       0.080 |        5.905 |        5.985
       0.164 |        1.089 |        1.253
       0.870 |        0.848 |        1.718
       2.441 |        0.811 |        3.252
       0.157 |        0.872 |        1.029
       0.170 |        0.994 |        1.165
       1.047 |        0.906 |        1.953
       0.912 |        0.819 |        1.731
       0.140 |        0.750 |        0.889
       0.130 |        0.778 |        0.908
       0.178 |        0.774 |        0.952
       0.211 |        0.846 |        1.057
       0.080 |        0.796 |        0.876
       0.120 |        0.960 |        1.080
       0.929 |        0.940 |        1.869
       0.119 |        0.919 |        1.038
       0.168 |        1.085 |        1.253
       0.073 |        0.864 |        0.937
       0.840 |        0.791 |        1.631
       0.433 |        2.906 |        3.339
       0.168 |        1.002 |        1.171
       0.133 |        0.803 |        0.936
       0.118 |        1.037 |        1.154
       1.221 |        1.104 |        2.325
       0.114 |        0.953 |        1.067
       0.126 |        1.233 |        1.358
       1.446 |        1.343 |        2.789
       0.536 |        1.168 |        1.703
       2.728 |        1.138 |        3.866
       2.913 |        1.158 |        4.071
       0.514 |        1.088 |        1.602
       5.034 |        0.748 |        5.782
       0.608 |        0.773 |        1.381
       0.147 |        0.913 |        1.060
       2.478 |        0.771 |        3.250
       1.316 |        0.755 |        2.071
       2.801 |        1.565 |        4.366
       3.718 |        0.721 |        4.439
       0.139 |        0.796 |        0.935
       0.101 |        0.581 |        0.682
       0.116 |        0.748 |        0.865
       0.123 |        0.887 |        1.010
       0.092 |        1.060 |        1.152
       0.207 |        2.491 |        2.698
       0.176 |        1.092 |        1.269
       1.475 |        1.038 |        2.512
       0.079 |        1.030 |        1.109
       2.023 |        2.293 |        4.316
       0.169 |        0.903 |        1.072
       0.144 |        1.032 |        1.176
       0.109 |        0.806 |        0.915
       0.108 |        0.728 |        0.836
       0.077 |        0.742 |        0.818
       0.818 |        0.696 |        1.514
       1.287 |        0.637 |        1.924
       0.081 |        0.642 |        0.724
       0.115 |        0.937 |        1.053
       0.840 |        0.826 |        1.667
       0.100 |        0.713 |        0.813
       0.119 |        0.641 |        0.760
       0.764 |        0.614 |        1.378
       1.376 |        0.600 |        1.975
       0.138 |        0.774 |        0.912
       0.896 |        0.569 |        1.465
       0.854 |        0.595 |        1.449
       0.081 |        0.781 |        0.861
       0.373 |        0.763 |        1.136
