  QueueTimes | ServiceTimes | SojournTimes
    3507.526 |        0.552 |     3508.078
    3544.357 |        0.461 |     3544.818
    3509.022 |        0.583 |     3509.605
    3509.464 |        0.465 |     3509.929
    3510.293 |        0.471 |     3510.765
    3540.506 |        5.312 |     3545.818
    3510.317 |        0.558 |     3510.875
    3510.961 |        0.469 |     3511.430
    3511.485 |        0.475 |     3511.960
    3581.619 |        8.555 |     3590.174
    3511.868 |        0.536 |     3512.404
    3512.677 |        0.463 |     3513.140
    3512.791 |        0.456 |     3513.247
    3512.487 |        0.469 |     3512.956
    3544.575 |        4.473 |     3549.049
    3513.118 |        0.572 |     3513.690
    3513.159 |        0.462 |     3513.621
    3513.279 |        0.465 |     3513.745
    3552.538 |        0.466 |     3553.004
    3513.525 |        0.555 |     3514.080
    3514.049 |        0.493 |     3514.542
    3514.831 |        0.476 |     3515.307
    3515.652 |        0.486 |     3516.139
    3640.571 |        0.544 |     3641.114
    3516.992 |        0.565 |     3517.557
    3517.973 |        0.562 |     3518.535
    3518.939 |        0.538 |     3519.477
    3557.987 |        0.474 |     3558.461
    3519.428 |        0.545 |     3519.973
    3518.865 |        0.461 |     3519.325
    3518.947 |        0.472 |     3519.419
    3519.612 |        0.566 |     3520.179
    3582.819 |       16.624 |     3599.443
    3520.795 |        0.580 |     3521.375
    3521.767 |        0.470 |     3522.237
    3540.919 |       24.483 |     3565.402
    3523.345 |        0.568 |     3523.912
    3524.137 |        0.476 |     3524.613
    3548.342 |       16.724 |     3565.066
    3525.325 |        0.536 |     3525.861
    3526.077 |        0.466 |     3526.543
    3526.598 |        0.466 |     3527.065
    3527.438 |        0.482 |     3527.920
    3555.804 |       13.362 |     3569.166
    3527.991 |        0.517 |     3528.508
    3528.897 |        0.470 |     3529.367
    3559.896 |        9.542 |     3569.438
    3528.727 |        0.605 |     3529.332
    3529.029 |        0.470 |     3529.498
    3529.547 |        0.470 |     3530.017
    3530.237 |        0.544 |     3530.782
    3566.764 |        5.788 |     3572.552
    3531.374 |        0.495 |     3531.869
    3531.694 |        0.574 |     3532.267
    3532.577 |        0.467 |     3533.044
    3604.691 |        5.612 |     3610.303
    3533.675 |        0.582 |     3534.257
    3534.225 |        0.559 |     3534.784
    3534.555 |        0.492 |     3535.047
    3576.960 |        0.472 |     3577.432
    3536.340 |        0.609 |     3536.949
    3537.299 |        0.686 |     3537.985
    3537.584 |        0.511 |     3538.096
    3578.506 |        0.462 |     3578.968
    3539.247 |        0.544 |     3539.792
    3540.063 |        0.471 |     3540.534
    3540.601 |        0.477 |     3541.078
    3580.270 |        0.471 |     3580.741
    3541.380 |        0.582 |     3541.962
    3541.945 |        0.470 |     3542.415
    3542.584 |        0.460 |     3543.044
    3543.099 |        0.475 |     3543.575
    3583.358 |        0.536 |     3583.894
    3544.914 |        0.575 |     3545.489
    3544.351 |        0.458 |     3544.809
    3662.735 |        4.956 |     3667.691
    3544.013 |        0.603 |     3544.616
    3544.961 |        0.472 |     3545.434
    3545.266 |        0.464 |     3545.730
    3545.577 |        0.474 |     3546.050
    3665.213 |        0.555 |     3665.769
    3546.978 |        0.623 |     3547.600
    3548.015 |        0.476 |     3548.491
    3547.548 |        0.525 |     3548.072
    3613.410 |        8.966 |     3622.377
    3548.075 |        0.633 |     3548.707
    3549.091 |        0.560 |     3549.651
    3549.977 |        0.533 |     3550.509
    3591.427 |        0.474 |     3591.901
    3549.755 |        0.482 |     3550.237
    3548.475 |        0.480 |     3548.955
    3549.231 |        0.554 |     3549.784
    3549.855 |        0.585 |     3550.440
    3595.334 |        0.461 |     3595.795
    3549.849 |        0.565 |     3550.413
    3550.004 |        0.618 |     3550.622
    3549.599 |        0.611 |     3550.209
    3576.597 |       13.678 |     3590.274
    3548.561 |        0.516 |     3549.076
    3549.000 |        0.471 |     3549.470
    3549.211 |        0.465 |     3549.676
    3549.576 |        0.476 |     3550.052
    3579.277 |       17.721 |     3596.997
    3550.374 |        0.504 |     3550.878
    3550.943 |        0.499 |     3551.442
    3551.758 |        0.462 |     3552.220
    3552.114 |        0.479 |     3552.593
    3589.382 |        0.679 |     3590.061
    3552.698 |        0.520 |     3553.219
    3553.539 |        0.474 |     3554.014
    3554.261 |        0.466 |     3554.727
    3632.817 |        0.465 |     3633.283
    3555.734 |        0.494 |     3556.227
    3556.244 |        0.470 |     3556.714
    3556.956 |        0.471 |     3557.427
    3557.109 |        0.556 |     3557.665
    3593.320 |        4.839 |     3598.159
    3558.762 |        0.524 |     3559.286
    3559.654 |        0.501 |     3560.155
    3560.124 |        0.511 |     3560.635
    3602.707 |        0.518 |     3603.226
    3561.704 |        0.687 |     3562.391
    3562.490 |        0.566 |     3563.056
    3563.267 |        0.600 |     3563.867
    3632.208 |        4.486 |     3636.694
    3564.669 |        0.642 |     3565.311
    3564.184 |        0.532 |     3564.716
    3564.195 |        0.509 |     3564.704
    3598.297 |        7.573 |     3605.870
    3564.673 |        0.530 |     3565.203
    3565.562 |        0.578 |     3566.140
    3566.344 |        0.491 |     3566.835
    3597.005 |       12.199 |     3609.204
    3568.035 |        0.547 |     3568.582
    3568.232 |        0.487 |     3568.718
    3569.053 |        0.459 |     3569.513
    3569.864 |        0.459 |     3570.323
    3763.303 |        0.562 |     3763.865
    3571.603 |        0.571 |     3572.175
    3571.145 |        0.469 |     3571.614
    3611.145 |        0.474 |     3611.619
    3571.224 |        0.551 |     3571.774
    3570.500 |        0.469 |     3570.969
    3571.264 |        0.463 |     3571.727
    3571.801 |        0.467 |     3572.268
    3690.602 |        0.458 |     3691.060
    3573.266 |        0.610 |     3573.876
    3573.692 |        0.477 |     3574.170
    3574.530 |        0.536 |     3575.066
    3682.476 |        9.854 |     3692.331
    3574.571 |        0.622 |     3575.194
    3575.566 |        0.469 |     3576.035
    3576.436 |        0.549 |     3576.985
    3621.666 |        0.466 |     3622.133
    3578.251 |        0.553 |     3578.804
    3577.816 |        0.473 |     3578.289
    3578.443 |        0.460 |     3578.903
    3578.936 |        0.576 |     3579.512
    3624.842 |        0.461 |     3625.302
    3579.930 |        0.573 |     3580.502
    3580.829 |        0.583 |     3581.412
    3581.284 |        0.565 |     3581.849
    3663.526 |        0.514 |     3664.040
    3582.444 |        0.629 |     3583.072
    3583.136 |        0.493 |     3583.629
    3582.490 |        0.471 |     3582.961
    3583.346 |        0.462 |     3583.808
    3632.014 |        0.470 |     3632.484
    3585.272 |        0.562 |     3585.834
    3585.642 |        0.463 |     3586.105
    3586.026 |        0.471 |     3586.497
    3669.081 |        0.467 |     3669.548
    3585.476 |        0.493 |     3585.969
    3585.869 |        0.464 |     3586.333
    3586.651 |        0.467 |     3587.118
    3587.114 |        0.471 |     3587.585
    3625.731 |        4.480 |     3630.211
    3588.563 |        0.551 |     3589.114
    3588.230 |        0.460 |     3588.690
    3588.820 |        0.461 |     3589.281
    3629.015 |        8.697 |     3637.711
    3589.697 |        0.492 |     3590.189
    3590.457 |        0.475 |     3590.931
    3591.274 |        0.462 |     3591.737
    3591.580 |        0.545 |     3592.125
    3655.349 |       21.371 |     3676.720
    3593.403 |        0.629 |     3594.031
    3594.007 |        0.572 |     3594.580
    3594.457 |        0.594 |     3595.051
    3594.811 |        0.536 |     3595.346
    3595.675 |        0.582 |     3596.257
    3597.323 |        0.588 |     3597.910
    3598.364 |        0.597 |     3598.961
    3598.856 |        0.469 |     3599.325
    3713.366 |        3.986 |     3717.353
    3600.434 |        0.663 |     3601.097
    3601.262 |        0.463 |     3601.725
    3601.437 |        0.461 |     3601.898
    3600.992 |        0.505 |     3601.497
    3671.943 |        7.538 |     3679.481
    3603.347 |        0.582 |     3603.929
    3603.805 |        0.518 |     3604.323
    3638.472 |        4.964 |     3643.436
    3603.969 |        0.508 |     3604.477
    3604.127 |        0.474 |     3604.601
    3603.878 |        0.463 |     3604.341
    3604.618 |        0.482 |     3605.101
    3645.951 |        0.533 |     3646.485
    3605.186 |        0.602 |     3605.788
    3605.806 |        0.469 |     3606.275
    3674.608 |       21.939 |     3696.547
    3606.771 |        0.542 |     3607.313
    3606.529 |        0.568 |     3607.097
    3606.774 |        0.537 |     3607.311
    3608.030 |        0.672 |     3608.701
    3609.100 |        0.540 |     3609.640
    3610.019 |        0.544 |     3610.564
    3611.422 |        0.680 |     3612.102
    3612.370 |        0.519 |     3612.889
    3611.841 |        0.499 |     3612.340
    3659.386 |        0.466 |     3659.852
    3613.623 |        0.718 |     3614.340
    3614.617 |        0.540 |     3615.157
    3615.370 |        0.669 |     3616.039
    3655.359 |        5.560 |     3660.920
    3617.524 |        0.566 |     3618.091
    3617.721 |        0.467 |     3618.188
    3692.210 |        9.083 |     3701.293
    3618.486 |        0.545 |     3619.031
    3619.045 |        0.472 |     3619.517
    3619.826 |        0.475 |     3620.301
    3620.692 |        0.520 |     3621.212
    3667.573 |        0.492 |     3668.065
    3622.724 |        0.531 |     3623.255
    3623.111 |        0.528 |     3623.638
    3657.283 |        4.585 |     3661.868
    3623.263 |        0.544 |     3623.807
    3623.716 |        0.483 |     3624.199
    3624.349 |        0.465 |     3624.814
    3625.135 |        0.622 |     3625.757
    3652.981 |       16.364 |     3669.345
    3626.413 |        0.650 |     3627.063
    3627.575 |        0.625 |     3628.200
    3661.294 |        4.842 |     3666.136
    3627.800 |        0.590 |     3628.390
    3628.367 |        0.557 |     3628.924
    3629.231 |        0.512 |     3629.743
    3771.758 |        0.742 |     3772.500
    3630.617 |        0.541 |     3631.158
    3631.589 |        0.592 |     3632.181
    3632.140 |        0.533 |     3632.673
    3632.977 |        0.678 |     3633.655
    3634.014 |        0.488 |     3634.502
    3634.387 |        0.484 |     3634.871
    3635.110 |        0.573 |     3635.683
    3675.420 |        0.460 |     3675.880
    3636.073 |        0.559 |     3636.632
    3636.754 |        0.472 |     3637.226
    3637.426 |        0.459 |     3637.884
    3638.594 |        0.471 |     3639.065
    3638.790 |        0.462 |     3639.252
    3639.616 |        0.462 |     3640.078
    3640.114 |        0.478 |     3640.592
    3679.456 |        0.498 |     3679.954
    3640.883 |        0.545 |     3641.428
    3641.592 |        0.470 |     3642.061
    3641.945 |        0.460 |     3642.405
    3641.090 |        0.469 |     3641.559
    3713.814 |        0.469 |     3714.282
    3642.161 |        0.543 |     3642.704
    3642.675 |        0.472 |     3643.147
    3643.003 |        0.470 |     3643.472
    3669.573 |       12.553 |     3682.126
    3644.693 |        0.642 |     3645.335
    3676.658 |        5.321 |     3681.979
    3645.523 |        0.660 |     3646.183
    3646.626 |        0.512 |     3647.138
    3720.001 |        0.485 |     3720.486
    3647.302 |        0.539 |     3647.840
    3647.699 |        0.522 |     3648.221
    3648.011 |        0.485 |     3648.496
    3750.285 |       17.130 |     3767.415
    3649.046 |        0.590 |     3649.636
    3649.791 |        0.523 |     3650.314
    3650.689 |        0.521 |     3651.210
    3687.785 |        0.462 |     3688.247
    3651.887 |        0.680 |     3652.567
    3652.719 |        0.558 |     3653.277
    3653.496 |        0.541 |     3654.037
    3692.711 |        0.489 |     3693.199
    3654.499 |        0.500 |     3654.999
    3655.365 |        0.466 |     3655.831
    3656.195 |        0.469 |     3656.663
    3656.813 |        0.467 |     3657.280
    3675.552 |       16.555 |     3692.107
    3659.052 |        0.574 |     3659.626
    3659.821 |        0.476 |     3660.298
    3722.766 |        4.474 |     3727.241
    3660.631 |        0.556 |     3661.187
    3660.507 |        0.460 |     3660.966
    3660.010 |        0.467 |     3660.478
    3660.277 |        0.468 |     3660.745
    3680.313 |       16.717 |     3697.030
    3662.658 |        0.537 |     3663.194
    3678.829 |       20.973 |     3699.802
    3663.609 |        0.598 |     3664.208
    3664.088 |        0.487 |     3664.575
    3664.705 |        0.459 |     3665.164
    3665.571 |        0.489 |     3666.060
    3700.093 |        0.575 |     3700.667
    3666.962 |        0.591 |     3667.553
    3667.939 |        0.518 |     3668.457
    3668.119 |        0.564 |     3668.684
    3773.215 |        4.499 |     3777.714
    3669.635 |        0.652 |     3670.287
    3670.376 |        0.469 |     3670.845
    3670.395 |        0.504 |     3670.899
    3704.587 |        0.840 |     3705.427
    3669.451 |        0.554 |     3670.004
    3669.417 |        0.526 |     3669.944
    3670.263 |        0.473 |     3670.736
    3671.393 |        0.560 |     3671.953
    3672.365 |        0.474 |     3672.839
    3672.764 |        0.468 |     3673.232
    3673.133 |        0.470 |     3673.603
    3700.897 |        4.595 |     3705.492
    3673.482 |        0.561 |     3674.043
    3674.286 |        0.466 |     3674.752
    3675.108 |        0.470 |     3675.578
    3675.525 |        0.473 |     3675.998
    3737.605 |        5.112 |     3742.717
    3675.417 |        0.590 |     3676.007
    3676.212 |        0.460 |     3676.672
    3676.090 |        0.457 |     3676.548
    3675.783 |        0.497 |     3676.280
    3676.242 |        0.470 |     3676.712
    3676.934 |        0.498 |     3677.433
    3678.081 |        0.510 |     3678.591
    3678.904 |        0.461 |     3679.365
    3679.264 |        0.496 |     3679.760
    3679.523 |        0.496 |     3680.019
    3709.775 |        8.586 |     3718.361
    3680.313 |        0.592 |     3680.905
    3681.286 |        0.481 |     3681.767
    3681.655 |        0.464 |     3682.119
    3681.989 |        0.472 |     3682.460
    3744.847 |        9.544 |     3754.391
    3684.328 |        0.562 |     3684.890
    3684.192 |        0.469 |     3684.661
    3776.043 |        8.966 |     3785.009
    3685.281 |        0.568 |     3685.849
    3686.168 |        0.465 |     3686.633
    3686.865 |        0.459 |     3687.324
    3687.298 |        0.491 |     3687.789
    3687.736 |        0.646 |     3688.382
    3687.891 |        0.471 |     3688.362
    3703.707 |       28.885 |     3732.593
    3688.818 |        0.511 |     3689.329
    3689.720 |        0.461 |     3690.181
    3689.645 |        0.470 |     3690.115
    3690.037 |        0.496 |     3690.533
    3732.992 |        0.474 |     3733.466
    3690.530 |        0.535 |     3691.065
    3691.390 |        0.465 |     3691.854
    3691.731 |        0.464 |     3692.195
    3692.420 |        0.509 |     3692.929
    3719.569 |       13.927 |     3733.496
    3694.030 |        0.518 |     3694.548
    3694.850 |        0.459 |     3695.309
    3695.689 |        0.535 |     3696.224
    3755.036 |        4.497 |     3759.533
    3697.611 |        0.526 |     3698.137
    3697.324 |        0.468 |     3697.792
    3698.106 |        0.470 |     3698.576
    3735.947 |        0.478 |     3736.425
    3696.766 |        0.519 |     3697.284
    3696.419 |        0.473 |     3696.892
    3697.176 |        0.478 |     3697.654
    3697.946 |        0.487 |     3698.433
    3729.607 |       13.226 |     3742.833
    3699.689 |        0.495 |     3700.184
    3700.415 |        0.472 |     3700.887
    3701.184 |        0.476 |     3701.660
    3744.876 |        0.523 |     3745.399
    3702.014 |        0.477 |     3702.491
    3702.293 |        0.478 |     3702.771
    3703.068 |        0.463 |     3703.531
    3702.188 |        0.468 |     3702.656
    3764.017 |       13.282 |     3777.299
    3702.438 |        0.506 |     3702.944
    3703.330 |        0.476 |     3703.806
    3703.862 |        0.459 |     3704.321
    3704.705 |        0.483 |     3705.188
    3742.958 |        4.625 |     3747.583
    3705.810 |        0.500 |     3706.311
    3706.107 |        0.476 |     3706.583
    3705.884 |        0.473 |     3706.356
    3706.377 |        0.473 |     3706.851
    3707.378 |        0.519 |     3707.896
    3707.306 |        0.460 |     3707.766
    3707.396 |        0.468 |     3707.865
    3782.942 |        0.582 |     3783.524
    3707.813 |        0.546 |     3708.359
    3707.960 |        0.456 |     3708.416
    3708.771 |        0.462 |     3709.233
    3708.410 |        0.456 |     3708.867
    3775.044 |        8.774 |     3783.819
    3710.201 |        0.556 |     3710.757
    3710.252 |        0.484 |     3710.736
    3758.142 |        0.459 |     3758.601
    3710.863 |        0.487 |     3711.350
    3710.343 |        0.469 |     3710.812
    3710.629 |        0.468 |     3711.097
    3711.487 |        0.466 |     3711.953
    3750.227 |        8.945 |     3759.171
    3712.691 |        0.481 |     3713.172
    3712.758 |        0.476 |     3713.234
    3713.202 |        0.464 |     3713.665
    3713.768 |        0.468 |     3714.236
    3712.246 |        0.472 |     3712.719
    3712.922 |        0.466 |     3713.388
    3712.720 |        0.457 |     3713.177
    3713.313 |        0.468 |     3713.780
    3757.195 |        8.551 |     3765.746
    3714.126 |        0.502 |     3714.629
    3714.399 |        0.462 |     3714.861
    3714.980 |        0.467 |     3715.446
    3715.810 |        0.496 |     3716.306
    3768.544 |        0.474 |     3769.017
    3719.011 |        0.503 |     3719.515
    3719.276 |        0.473 |     3719.749
    3718.952 |        0.471 |     3719.423
    3719.045 |        0.461 |     3719.506
    3719.884 |        0.460 |     3720.344
    3720.738 |        0.476 |     3721.214
    3760.918 |        9.414 |     3770.332
    3721.454 |        0.500 |     3721.954
    3722.152 |        0.471 |     3722.623
    3721.887 |        0.463 |     3722.350
    3787.736 |       16.317 |     3804.053
    3723.107 |        0.548 |     3723.655
    3723.774 |        0.471 |     3724.245
    3724.465 |        0.465 |     3724.930
    3725.311 |        0.477 |     3725.787
    3764.143 |       12.641 |     3776.784
    3725.304 |        0.504 |     3725.808
    3726.192 |        0.462 |     3726.654
    3727.038 |        0.466 |     3727.504
    3778.189 |        0.475 |     3778.664
    3727.294 |        0.499 |     3727.794
    3727.737 |        0.480 |     3728.217
    3728.534 |        0.463 |     3728.997
    3729.056 |        0.492 |     3729.548
    3768.908 |        8.500 |     3777.408
    3729.803 |        0.540 |     3730.344
    3730.488 |        0.462 |     3730.950
    3731.087 |        0.489 |     3731.577
    3782.702 |        0.475 |     3783.177
    3731.956 |        0.476 |     3732.433
    3732.723 |        0.463 |     3733.186
    3731.890 |        0.468 |     3732.358
    3732.442 |        0.467 |     3732.909
    3852.620 |        0.580 |     3853.200
    3731.236 |        0.592 |     3731.828
    3729.876 |        0.473 |     3730.350
    3730.420 |        0.459 |     3730.879
    3730.121 |        0.469 |     3730.590
    3785.497 |        0.484 |     3785.982
    3732.623 |        0.500 |     3733.122
    3733.112 |        0.465 |     3733.577
    3810.583 |       17.009 |     3827.592
    3733.592 |        0.508 |     3734.100
    3732.361 |        0.462 |     3732.823
    3730.811 |        0.468 |     3731.279
    3730.322 |        0.473 |     3730.795
    3792.393 |        0.466 |     3792.859
    3731.682 |        0.509 |     3732.190
    3732.329 |        0.463 |     3732.791
    3732.083 |        0.465 |     3732.548
    3828.054 |        0.495 |     3828.549
    3733.104 |        0.500 |     3733.603
    3732.492 |        0.458 |     3732.951
    3733.242 |        0.457 |     3733.700
    3732.904 |        0.505 |     3733.409
    3794.197 |        0.464 |     3794.661
    3733.544 |        0.522 |     3734.066
    3734.159 |        0.466 |     3734.624
    3734.985 |        0.479 |     3735.463
    3735.020 |        0.516 |     3735.535
    3789.046 |        5.193 |     3794.238
    3736.191 |        0.499 |     3736.691
    3737.010 |        0.467 |     3737.478
    3737.863 |        0.478 |     3738.341
    3837.525 |        0.547 |     3838.072
    3738.490 |        0.514 |     3739.004
    3738.581 |        0.466 |     3739.047
    3739.391 |        0.460 |     3739.852
    3739.638 |        0.474 |     3740.112
    3840.342 |        0.466 |     3840.808
    3740.015 |        0.473 |     3740.488
    3740.595 |        0.464 |     3741.059
    3741.142 |        0.468 |     3741.610
    3741.996 |        0.479 |     3742.475
    3789.736 |       16.475 |     3806.211
    3742.644 |        0.508 |     3743.152
    3743.522 |        0.469 |     3743.991
    3744.099 |        0.460 |     3744.559
    3744.814 |        0.468 |     3745.283
    3803.400 |        0.470 |     3803.869
    3745.994 |        0.482 |     3746.476
    3745.881 |        0.461 |     3746.342
    3746.541 |        0.468 |     3747.010
    3747.142 |        0.491 |     3747.633
    3810.207 |        0.479 |     3810.686
    3748.168 |        0.502 |     3748.670
    3747.406 |        0.475 |     3747.881
    3747.688 |        0.462 |     3748.151
    3748.128 |        0.498 |     3748.625
    3792.339 |       16.497 |     3808.836
    3750.673 |        0.508 |     3751.181
    3751.383 |        0.473 |     3751.856
    3794.978 |       13.481 |     3808.460
    3750.667 |        0.499 |     3751.166
    3751.379 |        0.461 |     3751.840
    3751.797 |        0.474 |     3752.271
    3751.775 |        0.469 |     3752.244
    3802.191 |        6.496 |     3808.687
    3753.909 |        0.516 |     3754.425
    3754.603 |        0.478 |     3755.081
    3755.238 |        0.463 |     3755.701
    3755.949 |        0.461 |     3756.410
    3756.395 |        0.474 |     3756.869
    3756.836 |        0.466 |     3757.302
    3812.569 |        0.467 |     3813.036
    3755.511 |        0.506 |     3756.017
    3754.800 |        0.462 |     3755.263
    3754.710 |        0.491 |     3755.201
    3852.662 |        4.495 |     3857.158
    3755.116 |        0.487 |     3755.602
    3755.932 |        0.470 |     3756.402
    3756.396 |        0.468 |     3756.864
    3756.768 |        0.499 |     3757.267
    3810.539 |        4.950 |     3815.489
    3757.918 |        0.512 |     3758.430
    3758.708 |        0.474 |     3759.182
    3757.604 |        0.494 |     3758.098
    3878.598 |       21.670 |     3900.269
    3758.785 |        0.553 |     3759.337
    3759.648 |        0.498 |     3760.146
    3759.650 |        0.472 |     3760.123
    3759.211 |        0.498 |     3759.708
    3816.258 |        4.947 |     3821.205
    3761.434 |        0.499 |     3761.932
    3761.755 |        0.464 |     3762.219
    3762.095 |        0.474 |     3762.569
    3820.795 |        0.469 |     3821.264
    3761.945 |        0.491 |     3762.435
    3762.803 |        0.464 |     3763.267
    3763.312 |        0.463 |     3763.774
    3763.863 |        0.477 |     3764.340
    3815.774 |        5.300 |     3821.074
    3765.408 |        0.499 |     3765.907
    3763.935 |        0.470 |     3764.405
    3763.601 |        0.462 |     3764.063
    3813.830 |        4.477 |     3818.308
    3763.195 |        0.492 |     3763.687
    3763.906 |        0.464 |     3764.370
    3764.637 |        0.464 |     3765.101
    3764.987 |        0.462 |     3765.450
    3858.250 |       12.950 |     3871.200
    3765.442 |        0.507 |     3765.949
    3765.974 |        0.469 |     3766.442
    3766.031 |        0.497 |     3766.527
    3808.177 |        8.951 |     3817.128
    3765.579 |        0.494 |     3766.073
    3766.461 |        0.465 |     3766.927
    3767.172 |        0.472 |     3767.644
    3767.784 |        0.481 |     3768.265
    3789.483 |       28.475 |     3817.958
    3768.506 |        0.484 |     3768.990
    3769.342 |        0.461 |     3769.803
    3769.242 |        0.468 |     3769.710
    3768.548 |        0.521 |     3769.069
    3797.652 |       21.473 |     3819.126
    3769.799 |        0.491 |     3770.290
    3770.120 |        0.466 |     3770.587
    3770.915 |        0.476 |     3771.391
    3872.087 |        0.470 |     3872.557
    3770.641 |        0.477 |     3771.118
    3770.847 |        0.478 |     3771.325
    3770.602 |        0.473 |     3771.074
    3771.017 |        0.478 |     3771.496
    3815.221 |        0.476 |     3815.697
    3772.874 |        0.506 |     3773.380
    3773.643 |        0.468 |     3774.110
    3773.885 |        0.469 |     3774.353
    3803.312 |       25.427 |     3828.739
    3774.429 |        0.480 |     3774.909
    3775.072 |        0.482 |     3775.555
    3775.710 |        0.467 |     3776.177
    3776.301 |        0.473 |     3776.774
    3825.539 |        0.504 |     3826.043
    3777.397 |        0.510 |     3777.908
    3777.327 |        0.470 |     3777.797
    3778.002 |        0.483 |     3778.486
    3823.563 |        0.480 |     3824.042
    3778.824 |        0.503 |     3779.327
    3779.713 |        0.463 |     3780.176
    3780.313 |        0.467 |     3780.780
    3780.783 |        0.489 |     3781.272
    3824.374 |        0.475 |     3824.848
    3781.577 |        0.505 |     3782.082
    3782.179 |        0.472 |     3782.651
    3818.581 |        4.822 |     3823.403
    3783.613 |        0.504 |     3784.117
    3784.484 |        0.465 |     3784.949
    3785.240 |        0.466 |     3785.705
    3785.363 |        0.483 |     3785.847
    3824.776 |        0.477 |     3825.252
    3787.095 |        0.499 |     3787.595
    3786.933 |        0.473 |     3787.406
    3787.715 |        0.465 |     3788.180
    3821.454 |        4.965 |     3826.419
    3788.859 |        0.483 |     3789.342
    3789.625 |        0.480 |     3790.105
    3790.268 |        0.465 |     3790.733
    3790.639 |        0.471 |     3791.109
    3922.290 |        8.492 |     3930.781
    3790.692 |        0.490 |     3791.183
    3791.272 |        0.466 |     3791.737
    3792.128 |        0.459 |     3792.588
    3792.537 |        0.479 |     3793.016
    3878.902 |        8.945 |     3887.848
    3792.325 |        0.475 |     3792.800
    3832.923 |        0.467 |     3833.390
    3793.356 |        0.481 |     3793.837
    3794.057 |        0.495 |     3794.552
    3834.028 |        0.467 |     3834.495
    3794.591 |        0.480 |     3795.070
    3794.211 |        0.462 |     3794.672
    3794.442 |        0.463 |     3794.905
    3794.373 |        0.501 |     3794.874
    3794.977 |        0.489 |     3795.467
    3795.752 |        0.459 |     3796.211
    3796.477 |        0.458 |     3796.934
    3795.077 |        0.490 |     3795.567
    3890.424 |        0.470 |     3890.894
    3795.149 |        0.614 |     3795.763
    3795.901 |        0.596 |     3796.497
    3795.853 |        0.566 |     3796.419
    3843.815 |        0.460 |     3844.275
    3796.546 |        0.485 |     3797.031
    3797.066 |        0.460 |     3797.526
    3797.388 |        0.463 |     3797.851
    3797.899 |        0.475 |     3798.374
    3842.281 |        0.474 |     3842.755
    3798.817 |        0.491 |     3799.308
    3799.418 |        0.473 |     3799.892
    3800.100 |        0.462 |     3800.562
    3800.598 |        0.473 |     3801.071
    3894.628 |        0.466 |     3895.094
    3801.086 |        0.503 |     3801.589
    3799.853 |        0.475 |     3800.328
    3800.050 |        0.465 |     3800.515
    3799.791 |        0.474 |     3800.265
    3893.426 |        0.472 |     3893.898
    3802.107 |        0.529 |     3802.636
    3845.184 |        4.759 |     3849.943
    3802.529 |        0.526 |     3803.056
    3802.923 |        0.523 |     3803.445
    3803.882 |        0.479 |     3804.361
    3805.484 |        0.498 |     3805.982
    3806.262 |        0.466 |     3806.728
    3807.005 |        0.467 |     3807.472
    3807.659 |        0.495 |     3808.153
    3884.611 |       13.863 |     3898.474
    3807.991 |        0.505 |     3808.496
    3808.505 |        0.475 |     3808.980
    3809.411 |        0.467 |     3809.878
    3808.719 |        0.481 |     3809.200
    3859.085 |        0.458 |     3859.544
    3812.047 |        0.526 |     3812.574
    3812.903 |        0.491 |     3813.395
    3813.689 |        0.459 |     3814.148
    3813.987 |        0.456 |     3814.443
    3814.494 |        0.470 |     3814.965
    3861.796 |        0.483 |     3862.279
    3815.871 |        0.525 |     3816.397
    3816.613 |        0.464 |     3817.077
    3816.710 |        0.475 |     3817.185
    3817.238 |        0.473 |     3817.712
    3898.780 |       13.882 |     3912.661
    3819.088 |        0.542 |     3819.629
    3819.777 |        0.468 |     3820.244
    3820.515 |        0.511 |     3821.026
    3866.279 |        0.466 |     3866.745
    3820.385 |        0.511 |     3820.896
    3819.460 |        0.467 |     3819.927
    3819.375 |        0.489 |     3819.864
    4011.002 |        0.458 |     4011.460
    3820.121 |        0.517 |     3820.639
    3820.530 |        0.467 |     3820.997
    3820.047 |        0.460 |     3820.506
    3820.707 |        0.492 |     3821.199
    3964.761 |        0.470 |     3965.231
    3821.721 |        0.499 |     3822.220
    3822.398 |        0.466 |     3822.864
    3822.808 |        0.462 |     3823.270
    3823.204 |        0.485 |     3823.688
    3874.594 |        0.460 |     3875.054
    3823.777 |        0.508 |     3824.285
    3824.464 |        0.463 |     3824.927
    3824.984 |        0.478 |     3825.462
    3969.057 |        0.465 |     3969.522
    3826.093 |        0.493 |     3826.586
    3826.880 |        0.462 |     3827.342
    3827.514 |        0.464 |     3827.978
    3827.938 |        0.476 |     3828.414
    3874.884 |        4.474 |     3879.358
    3829.233 |        0.492 |     3829.725
    3829.806 |        0.478 |     3830.284
    3830.033 |        0.471 |     3830.505
    3830.574 |        0.513 |     3831.087
    4101.589 |        0.459 |     4102.048
    3833.390 |        0.626 |     3834.016
    3833.661 |        0.480 |     3834.141
    3852.502 |       26.983 |     3879.485
    3834.302 |        0.504 |     3834.807
    3835.155 |        0.468 |     3835.624
    3836.021 |        0.476 |     3836.497
    3836.855 |        0.561 |     3837.415
    3890.336 |        0.466 |     3890.802
    3837.727 |        0.513 |     3838.240
    3838.653 |        0.483 |     3839.136
    3839.235 |        0.499 |     3839.734
