  QueueTimes | ServiceTimes | SojournTimes
       0.564 |        5.094 |        5.658
       0.385 |        4.216 |        4.601
       0.071 |       19.173 |       19.244
       0.100 |        2.498 |        2.598
       0.073 |        5.721 |        5.794
       0.073 |        6.071 |        6.144
       0.071 |       11.375 |       11.445
       0.980 |       15.515 |       16.494
       0.105 |        4.577 |        4.682
       0.083 |        3.364 |        3.447
       0.069 |        4.736 |        4.805
       0.163 |       13.217 |       13.380
       0.147 |        6.361 |        6.508
       0.948 |        3.353 |        4.301
       0.096 |        6.990 |        7.086
       0.102 |        3.260 |        3.362
       0.069 |        2.758 |        2.827
       0.064 |        3.379 |        3.442
       0.070 |        7.705 |        7.775
       0.481 |        3.203 |        3.684
       4.039 |        4.300 |        8.339
       2.206 |        3.363 |        5.569
       0.062 |        2.398 |        2.460
       5.601 |        4.552 |       10.153
       0.078 |       22.744 |       22.821
       0.095 |       10.246 |       10.341
       0.162 |        7.494 |        7.656
       0.121 |        2.942 |        3.062
       0.103 |        4.132 |        4.235
       0.151 |        6.699 |        6.850
       0.066 |        2.510 |        2.576
       0.063 |        4.757 |        4.820
       0.070 |        3.152 |        3.221
       1.041 |       10.047 |       11.087
       0.365 |       19.029 |       19.394
       0.153 |        7.518 |        7.671
       0.158 |        6.780 |        6.938
       0.103 |        7.915 |        8.017
       0.138 |        6.896 |        7.033
       0.070 |       13.192 |       13.261
       0.069 |        4.648 |        4.717
       0.883 |        4.598 |        5.480
       1.350 |       14.775 |       16.126
       0.070 |        8.658 |        8.728
       0.071 |        6.222 |        6.293
       0.790 |       16.627 |       17.417
       1.070 |        5.299 |        6.369
       1.540 |        8.896 |       10.436
       0.404 |        6.986 |        7.390
       0.068 |        2.300 |        2.368
       0.147 |        2.695 |        2.843
       0.069 |        2.994 |        3.063
       0.068 |        3.214 |        3.282
       0.097 |        3.077 |        3.174
       0.173 |        5.006 |        5.178
       0.078 |        3.302 |        3.379
       0.829 |        7.765 |        8.595
       0.078 |        9.737 |        9.814
       1.313 |       10.940 |       12.252
       0.600 |       20.159 |       20.759
       1.337 |        5.188 |        6.525
       0.080 |        4.166 |        4.246
       0.155 |        6.187 |        6.341
       0.084 |        3.454 |        3.537
       0.149 |        7.832 |        7.982
       0.876 |        8.640 |        9.516
       0.072 |        8.612 |        8.684
       0.070 |        4.773 |        4.844
       0.066 |        5.165 |        5.230
       0.118 |       13.538 |       13.656
       0.117 |        3.864 |        3.980
       0.167 |        4.802 |        4.969
       0.705 |        5.266 |        5.970
       1.345 |        5.805 |        7.150
       0.104 |       14.351 |       14.455
       0.100 |        1.900 |        2.000
       0.152 |        3.549 |        3.700
       0.146 |        4.627 |        4.773
       0.079 |        6.998 |        7.078
       0.084 |        1.941 |        2.025
       0.071 |       11.278 |       11.349
       0.146 |        4.330 |        4.476
       0.071 |        5.761 |        5.832
       0.123 |        3.398 |        3.521
       0.173 |        5.387 |        5.560
       0.106 |        2.206 |        2.312
       0.103 |        7.506 |        7.609
       0.088 |        7.337 |        7.425
       0.597 |        8.603 |        9.200
       0.141 |       16.965 |       17.106
       0.066 |        3.311 |        3.377
       0.069 |        6.307 |        6.376
       0.064 |        6.178 |        6.242
       1.942 |        6.771 |        8.713
       0.068 |       15.465 |       15.533
       0.092 |        2.935 |        3.027
       0.083 |        2.557 |        2.640
       0.083 |        3.407 |        3.490
       0.068 |        4.942 |        5.010
       0.067 |        9.580 |        9.647
       0.148 |       15.641 |       15.789
       1.457 |       17.535 |       18.992
       0.071 |        3.451 |        3.522
       0.163 |        7.569 |        7.733
       0.146 |        4.512 |        4.658
       0.146 |        5.690 |        5.836
       0.302 |        3.897 |        4.199
       0.106 |        4.074 |        4.180
       0.073 |        3.312 |        3.385
       0.121 |        8.438 |        8.559
       2.472 |        5.217 |        7.688
       0.463 |        9.086 |        9.549
       0.900 |       10.038 |       10.938
       0.074 |        7.171 |        7.245
       0.084 |       14.651 |       14.735
       0.069 |        8.042 |        8.111
       3.194 |        5.294 |        8.488
       2.321 |        2.663 |        4.983
       1.426 |        5.373 |        6.799
       0.366 |        3.530 |        3.895
       0.113 |        7.136 |        7.249
       0.070 |        2.833 |        2.903
       0.122 |       10.113 |       10.235
       0.139 |        6.795 |        6.933
       0.076 |        5.853 |        5.929
       0.111 |        3.340 |        3.451
       0.098 |        4.492 |        4.590
       0.156 |        3.240 |        3.396
       0.149 |        4.124 |        4.273
       0.081 |        4.660 |        4.740
       0.733 |       10.943 |       11.676
       0.065 |        7.593 |        7.658
       0.065 |        4.714 |        4.779
       0.102 |        2.636 |        2.738
       2.180 |        6.739 |        8.919
       2.779 |        5.868 |        8.647
       0.347 |       11.257 |       11.604
       0.071 |       17.378 |       17.449
       0.067 |        2.438 |        2.505
       0.077 |        2.067 |        2.144
       0.065 |        2.879 |        2.944
       0.100 |        2.878 |        2.978
       0.265 |        4.287 |        4.552
       0.067 |        3.611 |        3.679
       0.063 |        8.504 |        8.568
       0.109 |        2.024 |        2.133
       0.134 |        7.655 |        7.788
       1.412 |        6.962 |        8.374
       0.072 |        9.735 |        9.807
       0.344 |        1.967 |        2.312
       0.110 |        9.028 |        9.138
       0.723 |        9.478 |       10.201
       0.064 |        9.241 |        9.305
       0.080 |        2.102 |        2.183
       0.148 |        5.555 |        5.703
       0.070 |        9.562 |        9.632
       0.110 |        4.889 |        4.999
       0.146 |        6.538 |        6.684
       0.068 |        3.706 |        3.774
       1.494 |        8.560 |       10.054
       1.515 |       13.821 |       15.336
       0.128 |        4.914 |        5.041
       1.012 |       11.234 |       12.246
       0.147 |        3.934 |        4.081
       0.151 |        3.599 |        3.750
       3.348 |        7.500 |       10.848
       1.946 |        7.157 |        9.103
       0.579 |        6.961 |        7.540
       0.155 |        4.785 |        4.941
       0.150 |        3.670 |        3.821
       0.094 |        4.206 |        4.300
       0.079 |        2.972 |        3.051
       0.071 |        9.415 |        9.486
       0.109 |       15.924 |       16.034
       0.069 |        3.082 |        3.151
       0.077 |       13.059 |       13.136
       0.147 |        4.002 |        4.149
       0.150 |       10.989 |       11.138
       0.117 |        3.537 |        3.654
       0.100 |        3.280 |        3.380
       0.131 |        3.582 |        3.713
       0.150 |        5.383 |        5.533
       0.071 |        2.819 |        2.890
       0.074 |        6.520 |        6.594
       0.153 |       10.092 |       10.245
       0.626 |       14.683 |       15.309
       0.070 |        6.030 |        6.100
       0.067 |        7.185 |        7.252
       0.064 |        3.267 |        3.331
       0.512 |       22.845 |       23.358
       0.578 |        3.405 |        3.983
       0.392 |        7.253 |        7.646
       0.102 |        3.166 |        3.269
       0.181 |        5.055 |        5.236
       0.077 |        4.221 |        4.297
       0.183 |       14.044 |       14.227
       1.729 |       13.589 |       15.319
       0.064 |        6.736 |        6.800
       0.065 |        5.069 |        5.133
       0.122 |        4.622 |        4.744
       0.299 |        5.312 |        5.610
       0.183 |        3.916 |        4.098
       0.100 |        4.722 |        4.822
       0.082 |        5.500 |        5.582
       0.531 |        3.044 |        3.574
       0.106 |        2.909 |        3.015
       0.174 |        4.018 |        4.192
       0.082 |        5.567 |        5.649
       0.153 |        4.764 |        4.917
       0.124 |        4.262 |        4.386
       0.150 |        4.427 |        4.577
       0.433 |        3.019 |        3.453
       1.018 |        4.495 |        5.513
       0.159 |        9.630 |        9.789
       0.155 |        5.804 |        5.958
       0.109 |        6.081 |        6.190
       0.083 |        3.855 |        3.938
       0.067 |        5.882 |        5.949
       0.153 |        4.509 |        4.661
       0.099 |        4.010 |        4.109
       0.101 |        3.437 |        3.538
       0.149 |        2.902 |        3.051
       0.157 |        2.824 |        2.981
       0.144 |        7.543 |        7.687
       0.984 |       10.074 |       11.058
       0.071 |        2.738 |        2.808
       1.197 |       13.417 |       14.614
       0.101 |        2.894 |        2.994
       0.101 |        8.604 |        8.705
       0.068 |        2.121 |        2.189
       0.105 |        7.036 |        7.141
       0.145 |        2.298 |        2.443
       0.150 |        3.969 |        4.118
       0.092 |        3.543 |        3.635
       0.089 |        9.145 |        9.234
       0.083 |        8.353 |        8.437
       1.368 |       14.263 |       15.631
       0.190 |       17.265 |       17.456
       1.604 |       10.957 |       12.561
       0.320 |        4.141 |        4.462
       0.064 |        3.138 |        3.202
       0.152 |       10.467 |       10.619
       0.102 |        2.086 |        2.187
       2.791 |        4.281 |        7.072
       3.994 |        4.284 |        8.278
       2.305 |       25.668 |       27.973
       0.149 |       11.125 |       11.274
       0.080 |        5.048 |        5.128
       0.397 |        3.180 |        3.577
       0.106 |        5.126 |        5.233
       1.217 |        5.674 |        6.891
       0.949 |        9.186 |       10.135
       0.090 |        6.141 |        6.230
       0.167 |        2.214 |        2.381
       0.170 |        3.307 |        3.476
       0.121 |        5.704 |        5.824
       0.557 |        5.311 |        5.868
       0.082 |        3.596 |        3.678
       3.002 |        5.152 |        8.154
       0.073 |       13.228 |       13.301
       3.535 |        9.035 |       12.570
       2.635 |        6.211 |        8.847
       0.085 |        8.791 |        8.876
       0.077 |        1.872 |        1.949
       0.125 |        5.233 |        5.358
       0.147 |       10.026 |       10.172
       0.086 |        9.657 |        9.744
       0.074 |        8.966 |        9.040
       7.362 |        9.147 |       16.509
       3.196 |        3.983 |        7.179
       1.058 |        2.001 |        3.059
       0.062 |        4.990 |        5.052
       0.066 |        3.613 |        3.679
       0.384 |       14.579 |       14.964
       0.076 |        4.388 |        4.464
       0.180 |        2.769 |        2.949
       0.167 |        4.850 |        5.017
       0.174 |        9.659 |        9.833
       0.156 |       10.431 |       10.587
       0.148 |       10.362 |       10.510
       1.699 |        7.689 |        9.388
       1.799 |       12.542 |       14.342
       0.064 |        4.172 |        4.237
       0.425 |       14.978 |       15.403
       0.157 |        3.459 |        3.616
       0.090 |        8.614 |        8.703
       0.104 |        4.837 |        4.942
       0.152 |        8.061 |        8.213
       0.891 |        7.285 |        8.175
       0.071 |        4.531 |        4.602
       0.236 |       18.167 |       18.403
       0.167 |        3.402 |        3.569
       0.098 |        2.757 |        2.856
       0.099 |        2.658 |        2.757
       0.144 |        3.044 |        3.187
       0.175 |        5.852 |        6.027
       0.072 |        5.693 |        5.766
       0.085 |        6.619 |        6.704
       0.066 |        9.769 |        9.835
       0.094 |        3.820 |        3.914
       1.137 |        3.117 |        4.254
       0.146 |        5.844 |        5.990
       0.109 |        2.933 |        3.042
       0.086 |        3.464 |        3.551
       0.165 |        6.929 |        7.094
       1.458 |       10.536 |       11.994
       0.081 |        3.133 |        3.214
       0.161 |        3.651 |        3.812
       0.069 |        3.554 |        3.622
       0.551 |        8.373 |        8.923
       0.076 |        5.584 |        5.660
       0.070 |       11.810 |       11.879
       0.103 |       17.114 |       17.217
       0.077 |       19.654 |       19.731
       0.767 |       16.494 |       17.261
       2.573 |       13.006 |       15.579
       0.109 |        4.362 |        4.471
       0.149 |        6.419 |        6.568
       1.357 |        3.151 |        4.508
       0.464 |        3.015 |        3.478
       0.096 |        3.044 |        3.140
       0.099 |        6.550 |        6.649
       0.081 |        4.462 |        4.543
       0.085 |        7.975 |        8.060
       0.068 |        5.049 |        5.117
       0.944 |        8.535 |        9.479
       0.137 |        3.991 |        4.129
       0.103 |        3.068 |        3.171
       0.082 |        4.252 |        4.334
       3.217 |       18.719 |       21.936
      14.088 |       18.791 |       32.879
       4.802 |        4.011 |        8.812
       3.775 |       16.836 |       20.611
       2.833 |        8.060 |       10.893
       2.947 |       17.988 |       20.935
       3.997 |       17.977 |       21.974
       4.674 |       29.264 |       33.938
       1.677 |        6.950 |        8.628
       1.274 |        3.713 |        4.987
       0.066 |        2.897 |        2.963
       0.172 |        5.685 |        5.857
       0.088 |        4.860 |        4.948
       1.150 |        9.044 |       10.195
       0.089 |        8.082 |        8.171
       0.080 |        9.949 |       10.029
       0.114 |       14.637 |       14.751
       0.183 |        3.769 |        3.951
       0.071 |        5.340 |        5.411
       0.070 |        8.671 |        8.741
       1.186 |       13.441 |       14.627
       0.608 |       10.019 |       10.626
       0.071 |        5.139 |        5.210
       0.096 |       18.032 |       18.128
       0.102 |        5.155 |        5.257
       0.075 |        5.129 |        5.204
       0.067 |        3.296 |        3.363
       0.090 |        7.002 |        7.092
       1.711 |       10.789 |       12.500
       0.974 |       14.901 |       15.875
       0.102 |        2.105 |        2.207
       1.297 |        3.640 |        4.937
       1.447 |        3.631 |        5.078
       0.065 |        8.932 |        8.997
       0.097 |        3.289 |        3.387
       0.182 |        6.143 |        6.325
       0.079 |        6.780 |        6.859
       0.071 |        4.275 |        4.346
       0.120 |       11.854 |       11.974
       0.068 |       10.104 |       10.172
       0.118 |        3.868 |        3.986
       0.128 |        2.511 |        2.638
       1.642 |        3.633 |        5.275
       0.145 |       13.922 |       14.066
       0.152 |        6.148 |        6.300
       0.106 |        3.184 |        3.290
       0.705 |        4.171 |        4.877
       0.148 |       10.129 |       10.277
       0.181 |        4.786 |        4.967
       0.101 |        2.641 |        2.742
       0.770 |        2.957 |        3.727
       1.371 |        5.472 |        6.843
       0.102 |       11.365 |       11.467
       0.071 |        3.691 |        3.762
       0.103 |        2.728 |        2.831
       0.167 |        4.136 |        4.302
       0.172 |        5.225 |        5.397
       0.075 |        3.825 |        3.900
       0.069 |        3.143 |        3.212
       0.074 |        6.672 |        6.746
       0.069 |        3.414 |        3.483
       0.077 |        5.687 |        5.764
       0.066 |        3.901 |        3.967
       0.122 |        3.288 |        3.411
       0.099 |        3.119 |        3.218
       0.082 |        5.174 |        5.256
       0.590 |        3.714 |        4.304
       0.102 |        2.465 |        2.567
       0.175 |        3.308 |        3.484
       0.189 |        4.669 |        4.858
       0.096 |        5.168 |        5.263
       0.261 |        5.327 |        5.588
       0.104 |        3.263 |        3.367
       0.153 |        4.167 |        4.320
       0.079 |        3.972 |        4.051
       0.079 |        4.131 |        4.210
       0.146 |        9.638 |        9.784
       0.072 |        3.453 |        3.525
       0.072 |        4.366 |        4.437
       0.152 |       11.481 |       11.633
       0.148 |        3.630 |        3.779
       0.145 |        6.227 |        6.373
       0.111 |        5.143 |        5.254
       1.151 |        5.513 |        6.664
       0.124 |        4.394 |        4.518
       0.081 |       11.008 |       11.089
       0.113 |        5.219 |        5.332
       0.069 |        4.157 |        4.226
       0.417 |        3.754 |        4.171
       0.104 |        4.315 |        4.419
       0.110 |        2.637 |        2.747
       0.126 |        5.524 |        5.650
       0.615 |        5.435 |        6.050
       0.068 |        4.349 |        4.417
       0.111 |        2.457 |        2.568
       0.085 |        2.619 |        2.704
       0.126 |        5.139 |        5.265
       0.088 |        7.704 |        7.792
       0.182 |        3.976 |        4.158
       0.150 |        3.554 |        3.703
       0.145 |        4.416 |        4.561
       0.100 |        3.224 |        3.324
       0.075 |        2.329 |        2.404
       0.557 |        5.577 |        6.134
       0.099 |        3.713 |        3.812
       0.097 |        6.354 |        6.451
       1.490 |        7.151 |        8.641
       2.368 |       12.297 |       14.665
       0.078 |        3.588 |        3.666
       0.080 |        4.530 |        4.610
       0.135 |       13.240 |       13.375
       0.116 |        2.752 |        2.868
       0.072 |        3.741 |        3.812
       0.343 |        9.594 |        9.937
       0.100 |        4.163 |        4.263
       0.242 |        5.514 |        5.756
       0.826 |        5.291 |        6.117
       0.064 |       13.780 |       13.844
       0.069 |        5.232 |        5.301
       0.065 |        3.343 |        3.407
       0.111 |       12.033 |       12.144
       0.103 |        4.962 |        5.065
       0.067 |        3.048 |        3.115
       0.101 |        8.943 |        9.044
       0.098 |        2.406 |        2.503
       0.106 |        3.891 |        3.997
       0.071 |        4.308 |        4.378
       0.447 |       11.264 |       11.711
       0.156 |        7.678 |        7.833
       1.179 |        5.189 |        6.367
       1.941 |        4.432 |        6.373
       0.081 |        3.041 |        3.122
       0.069 |        3.167 |        3.236
       0.069 |        3.476 |        3.545
       0.125 |        9.002 |        9.128
       1.259 |        6.663 |        7.921
       0.088 |        3.116 |        3.204
       1.206 |        2.260 |        3.466
       0.278 |        5.087 |        5.365
       0.065 |        2.960 |        3.025
       0.080 |       12.912 |       12.992
       0.098 |        3.243 |        3.341
       0.110 |        2.654 |        2.764
       0.121 |        5.557 |        5.678
       0.077 |        3.178 |        3.255
       0.282 |        2.915 |        3.197
       0.186 |        3.479 |        3.666
       0.073 |        3.829 |        3.902
       1.451 |        4.707 |        6.158
       0.902 |        9.244 |       10.146
       0.160 |       17.744 |       17.903
       0.124 |        6.204 |        6.328
       0.239 |        6.315 |        6.554
       0.126 |        5.347 |        5.473
       0.132 |        3.871 |        4.004
       0.141 |        6.316 |        6.456
       0.072 |        3.616 |        3.688
       0.156 |       11.340 |       11.497
       0.084 |        8.900 |        8.984
       0.454 |        4.198 |        4.652
       0.063 |        6.766 |        6.829
       0.066 |       10.604 |       10.670
       0.140 |        3.849 |        3.989
       0.146 |        3.941 |        4.087
       0.071 |        4.183 |        4.254
       0.150 |        9.759 |        9.908
       0.084 |        4.661 |        4.745
       0.077 |        2.735 |        2.811
       0.102 |        3.948 |        4.050
       0.101 |        5.107 |        5.208
       0.104 |        3.922 |        4.026
       0.150 |        5.253 |        5.403
       0.113 |       11.167 |       11.280
       0.101 |        2.635 |        2.737
       0.100 |        3.515 |        3.616
       0.171 |        5.265 |        5.436
       1.406 |        2.991 |        4.397
       0.063 |        3.653 |        3.716
       0.145 |       14.237 |       14.383
       0.105 |        5.939 |        6.044
       0.149 |        4.105 |        4.255
       0.118 |        4.860 |        4.978
       0.568 |        5.060 |        5.628
       0.093 |        4.218 |        4.311
       0.172 |        4.004 |        4.176
       0.095 |        8.735 |        8.831
       0.071 |        3.301 |        3.372
       0.068 |        7.538 |        7.606
       0.065 |        6.853 |        6.919
       0.079 |       13.917 |       13.996
       0.951 |       17.950 |       18.901
       0.068 |        3.788 |        3.856
       0.114 |        9.971 |       10.085
       0.067 |        2.895 |        2.962
       0.101 |        9.398 |        9.500
       0.502 |        2.418 |        2.920
       0.145 |        8.365 |        8.510
       0.079 |        4.915 |        4.994
       0.065 |       11.289 |       11.354
       0.070 |        4.797 |        4.867
       0.067 |        3.990 |        4.057
       0.068 |       13.262 |       13.330
       0.068 |        3.677 |        3.745
       0.111 |        7.818 |        7.929
       0.082 |        2.108 |        2.189
       0.076 |        3.036 |        3.112
       0.173 |        5.959 |        6.132
       1.120 |        6.354 |        7.474
       0.157 |        3.790 |        3.947
       0.101 |        2.426 |        2.526
       0.106 |        6.593 |        6.699
       0.079 |        4.236 |        4.314
       0.158 |        4.607 |        4.764
       0.139 |        5.760 |        5.898
       0.101 |        4.996 |        5.097
       1.794 |        6.354 |        8.147
       0.075 |        8.712 |        8.787
       0.066 |        3.596 |        3.661
       0.301 |       19.264 |       19.565
       0.067 |        5.725 |        5.792
       2.249 |        2.867 |        5.116
       0.121 |        7.851 |        7.972
       2.027 |       15.772 |       17.799
       1.871 |        3.029 |        4.901
       0.459 |        2.516 |        2.976
       0.108 |        4.568 |        4.677
       0.153 |        3.129 |        3.282
       0.102 |        4.229 |        4.331
       0.105 |        7.028 |        7.133
       0.156 |        3.486 |        3.642
       0.168 |        3.793 |        3.961
       0.105 |        3.658 |        3.763
       0.141 |        6.253 |        6.393
       0.098 |        4.753 |        4.852
       0.074 |        3.053 |        3.127
       0.152 |        7.390 |        7.542
       0.103 |        4.100 |        4.203
       0.102 |        4.467 |        4.568
       0.075 |        4.018 |        4.093
       0.081 |        6.712 |        6.794
       0.089 |        4.657 |        4.747
       0.071 |        5.005 |        5.076
       0.270 |        4.121 |        4.391
       1.272 |        2.675 |        3.947
       0.558 |        5.555 |        6.113
       0.079 |        3.719 |        3.798
       0.069 |        4.410 |        4.478
       0.344 |       12.750 |       13.093
       0.094 |        3.360 |        3.454
       0.062 |        3.622 |        3.684
       0.070 |        2.760 |        2.830
       0.698 |        9.117 |        9.815
       0.155 |        5.019 |        5.174
       0.065 |        2.459 |        2.524
       0.077 |        1.748 |        1.824
       0.108 |        5.088 |        5.196
       0.101 |        3.235 |        3.337
       0.073 |        4.138 |        4.211
       0.095 |       13.097 |       13.192
       0.825 |       13.692 |       14.517
       0.062 |        3.434 |        3.496
       0.433 |        4.345 |        4.778
       0.066 |        9.687 |        9.753
       0.091 |        5.941 |        6.032
       0.101 |        4.736 |        4.837
       0.144 |        3.340 |        3.484
       0.180 |        6.963 |        7.143
       3.552 |        8.483 |       12.036
       1.733 |       12.969 |       14.701
       0.877 |        7.908 |        8.785
       0.797 |        2.710 |        3.506
       0.178 |        6.023 |        6.200
       0.135 |        4.845 |        4.980
       0.096 |        4.392 |        4.488
       0.612 |        4.160 |        4.772
       0.395 |        3.859 |        4.254
       0.183 |        3.668 |        3.851
       0.067 |       12.194 |       12.260
       0.105 |        9.647 |        9.752
       0.131 |        4.828 |        4.959
       1.309 |        9.850 |       11.159
       0.079 |        3.887 |        3.966
       0.100 |        5.577 |        5.677
       1.715 |        6.756 |        8.471
       0.702 |        4.830 |        5.532
       0.096 |        3.095 |        3.191
       0.188 |        2.657 |        2.845
       0.112 |        7.267 |        7.379
       0.133 |        3.505 |        3.638
       0.170 |        4.531 |        4.700
       0.141 |        5.152 |        5.293
       0.157 |        3.060 |        3.217
       0.177 |        4.699 |        4.877
       0.182 |        3.688 |        3.870
       0.075 |        4.147 |        4.222
       0.098 |       14.608 |       14.706
       0.225 |        5.759 |        5.983
       0.082 |        3.798 |        3.879
       0.099 |        3.772 |        3.871
       0.101 |        3.726 |        3.827
       0.096 |        4.471 |        4.567
       0.151 |        3.218 |        3.369
       0.100 |        5.842 |        5.942
       0.127 |        4.335 |        4.462
       0.081 |        4.311 |        4.392
       0.592 |        4.205 |        4.797
       0.105 |        6.894 |        6.999
       6.342 |        8.446 |       14.788
       0.606 |        4.316 |        4.921
       0.122 |       12.564 |       12.686
       0.065 |        9.914 |        9.979
       0.069 |        2.816 |        2.886
       0.100 |        7.295 |        7.395
       0.098 |        4.940 |        5.038
       0.099 |        5.820 |        5.919
       0.075 |        7.054 |        7.130
       0.090 |        1.965 |        2.054
       0.153 |        3.982 |        4.135
       0.159 |        5.704 |        5.864
       0.154 |        7.293 |        7.447
       0.103 |        3.144 |        3.247
       0.169 |        4.147 |        4.316
       0.101 |        2.850 |        2.951
       0.177 |        4.486 |        4.663
       0.178 |        3.361 |        3.539
       0.118 |        5.764 |        5.883
       0.084 |        3.504 |        3.588
       0.097 |        2.185 |        2.282
       0.071 |        5.249 |        5.320
       1.765 |       12.222 |       13.987
       0.100 |        3.229 |        3.329
       0.096 |        2.836 |        2.932
       0.101 |        4.682 |        4.783
       0.101 |        2.980 |        3.080
       0.075 |        5.250 |        5.324
       1.122 |        5.475 |        6.597
       0.154 |       13.055 |       13.210
       0.167 |        4.518 |        4.685
       0.081 |        4.432 |        4.514
       0.151 |        4.932 |        5.082
       0.072 |        4.265 |        4.337
       0.073 |        5.826 |        5.899
       0.085 |        3.489 |        3.574
       0.089 |       10.767 |       10.856
       0.545 |       10.503 |       11.047
       0.172 |        4.791 |        4.964
       0.795 |        1.655 |        2.450
       1.328 |        8.491 |        9.819
       0.094 |        7.105 |        7.198
       0.147 |        3.751 |        3.897
       0.063 |        3.170 |        3.234
       0.069 |       11.591 |       11.660
       0.087 |        3.126 |        3.214
       0.055 |        3.562 |        3.617
       0.225 |       29.820 |       30.045
       0.151 |        3.898 |        4.049
       0.110 |        4.294 |        4.404
       3.541 |        6.417 |        9.958
       2.625 |        3.692 |        6.317
       2.354 |        7.754 |       10.108
       1.921 |       10.409 |       12.329
       0.054 |        4.878 |        4.932
       0.147 |        3.132 |        3.278
       0.093 |        3.425 |        3.518
       0.093 |        9.040 |        9.134
       0.146 |        3.223 |        3.369
       0.102 |        3.850 |        3.952
       0.093 |        4.342 |        4.435
       0.096 |        4.657 |        4.753
       0.259 |        4.826 |        5.085
       0.149 |        4.900 |        5.048
       0.105 |        4.216 |        4.321
       0.107 |        3.296 |        3.403
       0.099 |        5.140 |        5.239
       0.086 |        4.535 |        4.621
       0.168 |        3.113 |        3.281
       0.122 |        3.059 |        3.181
       0.101 |        2.785 |        2.886
       0.139 |        3.406 |        3.544
       0.070 |        3.116 |        3.186
       0.166 |       10.018 |       10.183
       1.718 |        8.659 |       10.377
       0.657 |       11.544 |       12.202
       0.125 |        2.583 |        2.708
       0.154 |        5.492 |        5.646
       0.090 |        5.084 |        5.173
       0.167 |        6.844 |        7.011
       0.084 |        2.931 |        3.014
       0.096 |        6.420 |        6.516
       0.319 |        7.651 |        7.970
       0.078 |        4.910 |        4.988
       0.293 |       10.826 |       11.120
       0.115 |        4.164 |        4.278
       0.067 |        3.187 |        3.254
       0.087 |       12.275 |       12.362
       0.080 |        2.994 |        3.074
       0.068 |        4.775 |        4.843
       0.493 |        4.200 |        4.693
       1.283 |        4.232 |        5.515
       0.104 |       10.818 |       10.922
       0.072 |        5.437 |        5.509
       0.127 |        3.213 |        3.340
       0.122 |        2.749 |        2.871
       0.113 |        3.624 |        3.737
       0.102 |        4.416 |        4.518
       0.071 |        3.095 |        3.166
       0.391 |        3.512 |        3.903
       0.098 |       17.165 |       17.263
       0.637 |       10.312 |       10.949
       0.069 |        6.402 |        6.471
       0.112 |        4.318 |        4.430
       0.101 |        7.215 |        7.316
       0.069 |       10.224 |       10.293
       0.127 |        3.539 |        3.666
       0.175 |        5.950 |        6.125
       0.132 |        6.106 |        6.238
       0.149 |        4.467 |        4.616
       0.078 |        3.156 |        3.234
       0.108 |        7.622 |        7.730
       0.105 |        5.274 |        5.379
       1.912 |        6.908 |        8.819
       0.748 |        3.997 |        4.745
       0.175 |        3.317 |        3.493
       0.153 |        4.456 |        4.609
       0.080 |        2.720 |        2.800
       1.575 |        6.082 |        7.657
       0.640 |        4.305 |        4.945
       0.069 |        3.584 |        3.653
       0.176 |        6.287 |        6.464
       0.076 |        8.672 |        8.748
       0.153 |        5.375 |        5.528
       0.085 |        3.298 |        3.383
       1.482 |        6.606 |        8.088
       2.885 |        6.209 |        9.095
       0.084 |       12.618 |       12.702
       0.070 |        3.528 |        3.598
       1.684 |       15.934 |       17.618
       0.102 |       21.761 |       21.864
       0.081 |        3.080 |        3.161
       0.077 |        6.017 |        6.094
       0.174 |       10.838 |       11.013
       0.151 |        5.697 |        5.848
       0.847 |       10.824 |       11.671
       0.066 |        6.242 |        6.308
       0.152 |       12.011 |       12.163
       0.084 |        6.644 |        6.728
       0.121 |        4.476 |        4.597
       0.067 |        2.910 |        2.977
       0.114 |        7.488 |        7.602
       0.830 |        7.509 |        8.339
       0.604 |        7.690 |        8.294
       0.184 |       13.001 |       13.186
       0.672 |        3.901 |        4.573
       0.053 |        9.806 |        9.859
       0.079 |        3.294 |        3.373
       0.989 |        3.983 |        4.971
       3.036 |       15.261 |       18.296
       0.368 |        4.096 |        4.465
       0.222 |        4.828 |        5.050
       0.151 |        3.010 |        3.161
       0.101 |        2.963 |        3.065
       0.172 |        3.918 |        4.090
       0.175 |        3.511 |        3.685
       0.104 |        9.571 |        9.674
       0.151 |        3.758 |        3.909
       0.076 |        3.927 |        4.002
       0.174 |       13.671 |       13.846
       0.154 |        7.060 |        7.213
       0.067 |        8.385 |        8.452
       0.183 |       10.001 |       10.184
       0.148 |        5.799 |        5.947
       0.314 |        4.338 |        4.653
       0.145 |        4.872 |        5.017
       0.266 |        5.262 |        5.528
       0.151 |        2.738 |        2.889
       0.081 |        3.100 |        3.181
       0.151 |        9.734 |        9.885
       0.124 |        3.169 |        3.293
       0.132 |       12.198 |       12.330
       0.071 |        2.717 |        2.789
       0.067 |        6.506 |        6.573
       0.176 |        3.362 |        3.538
       0.079 |        3.417 |        3.496
       0.104 |        3.951 |        4.055
       0.066 |        4.645 |        4.711
       0.484 |        5.119 |        5.603
       0.149 |       19.364 |       19.513
       0.079 |        5.257 |        5.336
       0.149 |        3.989 |        4.138
       0.093 |        3.814 |        3.907
       0.108 |        3.825 |        3.933
       2.278 |        6.829 |        9.106
       0.267 |        2.984 |        3.251
