  QueueTimes | ServiceTimes | SojournTimes
       0.149 |        3.226 |        3.375
       0.086 |        2.722 |        2.808
       0.083 |        7.751 |        7.834
       0.112 |        3.141 |        3.253
       0.068 |        2.425 |        2.493
       3.179 |        5.066 |        8.245
       0.075 |       11.383 |       11.459
       1.022 |       17.491 |       18.513
       0.074 |       18.040 |       18.114
       0.066 |        4.467 |        4.533
       0.064 |       11.352 |       11.416
       0.069 |        5.876 |        5.946
       5.409 |       13.202 |       18.611
       2.640 |        4.502 |        7.141
       2.055 |        6.456 |        8.511
       1.234 |        4.717 |        5.952
       0.102 |        3.138 |        3.241
       0.078 |        6.048 |        6.126
       0.126 |        8.934 |        9.060
       0.068 |        7.532 |        7.600
       0.170 |        6.061 |        6.230
       0.375 |        4.940 |        5.315
       1.609 |        8.324 |        9.933
       0.100 |        8.235 |        8.335
       0.154 |        3.645 |        3.799
       0.070 |        2.491 |        2.562
       0.178 |        6.544 |        6.722
       0.081 |        3.383 |        3.464
       0.100 |        6.812 |        6.912
       2.892 |        4.684 |        7.575
       2.075 |       10.454 |       12.529
       0.068 |       14.840 |       14.908
       0.099 |        3.590 |        3.690
       0.782 |        6.825 |        7.607
       0.088 |        4.842 |        4.930
       0.100 |        3.359 |        3.459
       0.074 |        9.611 |        9.685
       1.589 |        5.325 |        6.914
       0.068 |       13.994 |       14.061
       0.119 |        3.691 |        3.810
       0.099 |        3.972 |        4.071
       0.110 |        4.499 |        4.609
       0.099 |        5.196 |        5.295
       2.531 |        5.031 |        7.562
       0.069 |        3.272 |        3.341
       2.018 |        5.724 |        7.742
       0.065 |        4.050 |        4.115
       0.114 |        3.571 |        3.686
       0.184 |        4.378 |        4.563
       0.113 |        4.876 |        4.989
       0.092 |        5.566 |        5.658
       0.138 |        4.202 |        4.340
       0.063 |        3.121 |        3.184
       0.113 |       12.195 |       12.309
       0.132 |        2.837 |        2.969
       1.590 |        6.349 |        7.939
       0.833 |        6.462 |        7.295
       0.062 |        2.500 |        2.562
       0.076 |        4.788 |        4.864
       0.330 |        4.909 |        5.240
       0.151 |        8.804 |        8.954
       0.715 |        3.442 |        4.157
       0.117 |       10.297 |       10.414
       0.077 |        3.415 |        3.492
       0.091 |        4.387 |        4.478
       1.314 |        3.541 |        4.854
       0.141 |        8.907 |        9.048
       0.452 |        4.496 |        4.948
       0.066 |        4.538 |        4.605
       0.084 |        7.221 |        7.306
       0.069 |        3.659 |        3.728
       0.349 |        8.070 |        8.420
       0.154 |        3.647 |        3.801
       0.099 |        4.334 |        4.433
       0.073 |        3.159 |        3.231
       0.072 |        3.300 |        3.372
       0.116 |        3.238 |        3.354
       0.113 |        5.102 |        5.215
       0.400 |        5.449 |        5.849
       0.118 |        3.856 |        3.974
       0.153 |        2.801 |        2.954
       0.156 |        2.856 |        3.012
       0.068 |        3.426 |        3.494
       0.141 |        6.609 |        6.750
       1.261 |        7.999 |        9.260
       0.116 |        6.958 |        7.073
       0.087 |        5.849 |        5.935
       0.062 |        8.082 |        8.144
       0.070 |        7.047 |        7.118
       0.119 |        5.431 |        5.550
       0.129 |        3.065 |        3.194
       0.079 |        3.440 |        3.519
       0.067 |        3.191 |        3.259
       0.128 |       10.131 |       10.259
       0.904 |        2.292 |        3.196
       0.890 |        4.419 |        5.308
       0.065 |        2.427 |        2.492
       0.148 |       17.989 |       18.137
       0.096 |        3.917 |        4.013
       0.113 |        6.212 |        6.326
       0.067 |        2.165 |        2.232
       0.086 |       11.015 |       11.101
       0.147 |        3.075 |        3.222
       0.081 |        9.813 |        9.893
       0.151 |        4.609 |        4.760
       1.005 |        2.587 |        3.592
       0.105 |        6.888 |        6.993
       1.933 |        8.284 |       10.218
       1.944 |        6.586 |        8.531
       1.133 |        4.618 |        5.751
       0.099 |        2.568 |        2.667
       0.140 |        3.434 |        3.574
       0.075 |        3.674 |        3.749
       1.616 |        6.722 |        8.338
       5.408 |        6.342 |       11.750
       1.260 |       11.989 |       13.249
       2.183 |       15.975 |       18.158
       0.118 |        2.610 |        2.728
       0.075 |        5.038 |        5.113
       0.130 |        9.687 |        9.817
       0.133 |        5.461 |        5.594
       3.369 |        8.133 |       11.503
       2.498 |        6.265 |        8.763
       0.833 |        5.959 |        6.793
       0.082 |        2.843 |        2.925
       0.081 |        7.172 |        7.253
       0.072 |        4.435 |        4.508
       0.629 |        5.345 |        5.974
       0.084 |        2.620 |        2.704
       0.121 |        8.489 |        8.610
       0.066 |        4.590 |        4.656
       0.083 |        9.872 |        9.955
       0.459 |        8.911 |        9.370
       0.079 |        3.378 |        3.458
       0.076 |        3.152 |        3.228
       0.104 |        7.082 |        7.186
       0.104 |        5.915 |        6.020
       1.468 |        7.068 |        8.536
       1.730 |        1.968 |        3.698
       2.136 |       17.586 |       19.722
       0.063 |        2.265 |        2.327
       0.063 |        3.741 |        3.804
       2.219 |        3.434 |        5.653
       1.954 |       24.652 |       26.606
       0.122 |        3.586 |        3.709
       0.143 |        2.518 |        2.661
       0.166 |       11.081 |       11.247
       0.140 |        5.777 |        5.917
       0.138 |        4.467 |        4.605
       0.135 |        6.060 |        6.195
       0.142 |        3.433 |        3.575
       0.222 |        8.311 |        8.533
       1.813 |        9.488 |       11.301
       0.062 |        3.140 |        3.202
       0.072 |       14.915 |       14.987
       0.087 |        5.872 |        5.959
       0.113 |        4.385 |        4.497
       0.131 |        9.844 |        9.975
       0.074 |        4.130 |        4.204
       1.493 |        7.956 |        9.449
       0.078 |        8.019 |        8.097
       0.099 |        3.614 |        3.713
       0.132 |        4.597 |        4.729
       0.064 |        4.298 |        4.362
       0.545 |        2.896 |        3.440
       0.103 |       16.977 |       17.080
       0.101 |        2.697 |        2.798
       0.068 |        2.180 |        2.248
       0.102 |        3.395 |        3.497
       0.288 |        2.671 |        2.959
       0.081 |        4.081 |        4.162
       1.317 |        4.424 |        5.741
       0.147 |        9.095 |        9.242
       0.115 |       10.493 |       10.607
       0.454 |        5.653 |        6.107
       0.981 |        3.348 |        4.328
       0.077 |        6.662 |        6.739
       0.091 |        4.066 |        4.157
       0.092 |        6.661 |        6.753
       0.947 |        6.970 |        7.917
       0.100 |        8.846 |        8.946
       0.071 |        5.674 |        5.746
       0.081 |       13.003 |       13.084
       0.065 |        6.216 |        6.280
       0.743 |       13.470 |       14.213
       0.863 |       15.772 |       16.634
       2.051 |       10.404 |       12.456
       0.112 |        4.221 |        4.333
       0.070 |        3.086 |        3.156
       0.495 |        5.249 |        5.743
       0.588 |       13.216 |       13.804
       0.552 |        3.014 |        3.566
       0.105 |        4.023 |        4.127
       0.120 |        4.067 |        4.187
       0.077 |        5.161 |        5.238
       0.098 |        8.730 |        8.829
       0.512 |        5.993 |        6.505
       0.174 |        4.011 |        4.184
       0.126 |        4.418 |        4.544
       0.073 |        3.197 |        3.271
      21.454 |        8.651 |       30.105
      13.914 |        5.225 |       19.139
      12.043 |        7.540 |       19.583
      12.806 |        6.802 |       19.607
       7.116 |        3.749 |       10.865
       3.190 |        9.729 |       12.919
       1.704 |        8.477 |       10.181
       1.824 |       42.703 |       44.527
       0.064 |        8.145 |        8.210
      18.836 |       30.779 |       49.615
       0.427 |        5.951 |        6.378
       0.100 |        5.732 |        5.832
       1.869 |        4.750 |        6.619
       1.220 |        7.276 |        8.496
       0.070 |        4.414 |        4.484
       0.072 |        8.692 |        8.763
       3.500 |        8.499 |       12.000
       0.137 |        3.198 |        3.334
       0.066 |        4.737 |        4.803
       1.301 |        9.880 |       11.181
       2.470 |        3.802 |        6.272
       2.754 |       13.591 |       16.345
       1.809 |       17.749 |       19.558
       1.960 |       15.591 |       17.551
       0.382 |        4.244 |        4.626
       0.065 |        4.272 |        4.338
       0.074 |        5.642 |        5.717
       0.068 |        5.601 |        5.669
       0.069 |       12.301 |       12.370
       0.117 |       15.161 |       15.278
       0.065 |        4.574 |        4.640
       0.070 |        7.441 |        7.511
       3.000 |        8.379 |       11.379
       1.369 |       14.326 |       15.695
       0.112 |        1.983 |        2.095
       0.144 |        6.320 |        6.464
       0.070 |        4.877 |        4.947
       1.871 |        3.226 |        5.097
       0.080 |        6.642 |        6.722
       0.069 |        9.114 |        9.183
       0.087 |        4.599 |        4.686
       0.150 |        3.992 |        4.142
       1.573 |        5.079 |        6.652
       0.118 |        9.906 |       10.024
       0.155 |        6.190 |        6.344
       0.133 |        2.296 |        2.429
       0.475 |        3.384 |        3.859
       0.084 |       12.361 |       12.445
       0.152 |        6.112 |        6.264
       0.074 |        3.946 |        4.020
       1.328 |        4.524 |        5.852
       0.750 |        4.654 |        5.404
       0.293 |        2.823 |        3.116
       0.297 |       12.930 |       13.227
       0.140 |        2.997 |        3.138
       0.133 |        5.271 |        5.404
       0.177 |        4.893 |        5.070
       0.504 |        4.405 |        4.910
       1.941 |        2.372 |        4.313
       0.066 |        4.117 |        4.183
       0.081 |        4.553 |        4.634
       0.067 |        4.977 |        5.044
       0.068 |        5.453 |        5.521
       0.067 |        2.736 |        2.804
       0.082 |        3.604 |        3.687
       0.086 |        3.761 |        3.847
       0.119 |        4.755 |        4.874
       0.111 |        3.302 |        3.413
       0.087 |        3.676 |        3.763
       0.129 |        4.415 |        4.544
       0.068 |        2.302 |        2.370
       0.078 |        6.453 |        6.530
       0.133 |        4.025 |        4.158
       0.086 |        4.843 |        4.929
       0.212 |        3.673 |        3.884
       0.116 |        5.709 |        5.824
       0.523 |        5.322 |        5.845
       0.173 |        6.235 |        6.407
       2.923 |        6.256 |        9.179
       1.595 |        6.979 |        8.574
       0.115 |        9.540 |        9.656
       0.679 |        5.491 |        6.170
       0.148 |        3.485 |        3.633
       1.735 |        4.036 |        5.771
       0.127 |        4.482 |        4.609
       0.075 |        7.181 |        7.257
       0.078 |        3.310 |        3.388
       0.079 |        4.358 |        4.436
       0.561 |        4.744 |        5.305
       0.107 |        3.478 |        3.585
       0.137 |        4.003 |        4.140
       0.089 |        5.173 |        5.261
       0.081 |        4.109 |        4.190
       0.109 |        4.316 |        4.425
       0.081 |        1.998 |        2.079
       0.084 |        3.758 |        3.842
       0.157 |        6.182 |        6.339
       0.614 |        7.541 |        8.154
       0.118 |        3.742 |        3.860
       0.132 |        3.296 |        3.428
       0.148 |        2.920 |        3.069
       0.112 |        5.006 |        5.118
       0.078 |        2.276 |        2.354
       0.405 |        5.830 |        6.235
       0.180 |        4.907 |        5.087
       4.333 |        5.819 |       10.152
       5.232 |        4.978 |       10.210
       3.567 |        7.983 |       11.550
       0.077 |        3.957 |        4.034
       1.145 |       10.018 |       11.163
       0.070 |        6.519 |        6.589
       0.077 |        3.185 |        3.262
       0.070 |        8.535 |        8.604
       0.092 |       15.592 |       15.684
       0.069 |        5.131 |        5.199
       0.815 |        4.267 |        5.082
       1.458 |        8.411 |        9.869
       2.739 |       14.909 |       17.648
       0.081 |        4.469 |        4.550
       0.103 |        3.109 |        3.212
       0.102 |        8.662 |        8.764
       0.084 |        3.227 |        3.311
       0.107 |        5.646 |        5.753
       0.071 |       11.303 |       11.374
       0.081 |        3.971 |        4.052
       0.101 |        5.902 |        6.003
       0.084 |        3.501 |        3.585
       0.564 |       10.099 |       10.664
       0.172 |        2.936 |        3.108
       0.157 |        5.542 |        5.699
       1.425 |       12.611 |       14.036
       0.130 |        9.419 |        9.549
       0.080 |        8.918 |        8.998
       0.070 |        3.311 |        3.380
       3.451 |        3.101 |        6.552
       2.205 |        5.785 |        7.990
       0.084 |        3.752 |        3.837
       1.242 |        3.338 |        4.580
       0.113 |        8.504 |        8.617
       0.073 |        8.775 |        8.848
       0.134 |        5.195 |        5.329
       0.090 |        2.935 |        3.025
       0.084 |        3.872 |        3.956
       0.068 |        3.247 |        3.315
       1.839 |       13.873 |       15.712
       0.734 |        4.890 |        5.624
       0.087 |        3.874 |        3.960
       0.506 |        3.666 |        4.172
       0.077 |        6.488 |        6.565
       0.108 |        9.573 |        9.681
       2.394 |        9.951 |       12.344
       0.113 |        5.657 |        5.770
       0.583 |       13.123 |       13.706
       0.083 |        7.372 |        7.454
       0.128 |        3.230 |        3.359
       0.121 |        6.441 |        6.561
       0.068 |        4.464 |        4.532
       0.076 |        9.663 |        9.739
       6.002 |        4.313 |       10.315
       3.986 |        4.986 |        8.972
       2.490 |       10.561 |       13.052
       2.763 |       25.405 |       28.168
       0.155 |        2.730 |        2.885
       0.133 |        6.289 |        6.422
       0.291 |        3.367 |        3.658
       0.154 |        4.061 |        4.215
       0.066 |        3.891 |        3.957
       0.127 |       13.720 |       13.848
       0.075 |        4.078 |        4.153
       0.090 |       10.862 |       10.952
       0.076 |        7.164 |        7.240
       0.083 |        3.441 |        3.524
       0.104 |        4.740 |        4.844
       0.099 |        5.869 |        5.967
       0.116 |        4.870 |        4.986
       0.126 |        4.204 |        4.330
       1.101 |        2.683 |        3.785
       0.063 |        3.608 |        3.671
       0.079 |       14.074 |       14.153
       0.078 |        4.143 |        4.222
       0.072 |        4.447 |        4.519
       0.539 |        8.232 |        8.771
       0.162 |       16.692 |       16.854
       0.119 |        4.048 |        4.166
       0.107 |        5.236 |        5.343
       0.895 |        3.635 |        4.529
       0.093 |        3.313 |        3.406
       5.441 |        5.441 |       10.882
       4.203 |        3.980 |        8.182
       2.975 |       18.373 |       21.348
       2.218 |        7.568 |        9.786
       0.072 |        3.971 |        4.043
       0.124 |       12.257 |       12.381
       0.115 |        4.084 |        4.199
       0.315 |        3.965 |        4.280
       0.071 |        3.150 |        3.221
       0.113 |        8.665 |        8.779
       0.083 |        3.859 |        3.942
       0.106 |        9.570 |        9.676
       0.072 |        4.821 |        4.893
       0.101 |        7.585 |        7.686
       1.156 |        5.586 |        6.742
       0.074 |        6.578 |        6.652
       0.071 |        5.083 |        5.154
       0.070 |       17.054 |       17.124
       0.072 |        4.528 |        4.601
       2.060 |        5.730 |        7.790
       2.415 |       27.491 |       29.906
       0.089 |        2.404 |        2.492
       0.152 |        4.137 |        4.289
       0.083 |        6.933 |        7.016
       0.134 |       12.136 |       12.269
       0.104 |        3.690 |        3.794
       0.111 |        3.278 |        3.389
       0.179 |        5.836 |        6.015
       1.864 |        8.603 |       10.467
       0.133 |       11.296 |       11.429
       0.442 |        8.956 |        9.398
       0.675 |        4.004 |        4.679
       0.067 |        3.331 |        3.399
       0.065 |        4.463 |        4.528
       0.215 |       17.049 |       17.264
       0.065 |        9.986 |       10.051
       0.077 |        5.235 |        5.312
       0.069 |       12.540 |       12.609
       0.094 |        3.842 |        3.937
       0.094 |        3.066 |        3.160
       0.115 |        4.551 |        4.666
       0.157 |        3.872 |        4.029
       0.104 |        5.159 |        5.263
       0.795 |        4.308 |        5.103
       0.082 |        4.043 |        4.124
       0.112 |        6.654 |        6.766
       0.136 |        3.343 |        3.479
       0.082 |        3.830 |        3.913
       0.080 |        7.866 |        7.946
       0.154 |        7.300 |        7.453
       0.071 |        4.720 |        4.790
       0.088 |        4.146 |        4.234
       0.814 |        7.883 |        8.697
       0.066 |        5.411 |        5.478
       0.063 |        3.760 |        3.824
       0.118 |       13.390 |       13.508
       1.268 |        3.589 |        4.857
       6.283 |        3.413 |        9.696
       3.338 |        7.936 |       11.274
       1.970 |        4.191 |        6.161
       1.984 |       17.657 |       19.641
       2.989 |        3.621 |        6.611
       1.021 |        3.720 |        4.741
       0.393 |        2.674 |        3.066
       0.065 |       13.391 |       13.456
       0.077 |        2.919 |        2.995
       0.079 |        2.867 |        2.946
       0.075 |        3.535 |        3.610
       0.083 |        9.138 |        9.221
       0.517 |        3.661 |        4.178
       0.097 |        3.492 |        3.588
       0.880 |        3.955 |        4.835
       0.068 |        8.450 |        8.518
       0.136 |        5.516 |        5.652
       0.146 |        5.169 |        5.316
       0.510 |       22.983 |       23.494
       0.066 |       24.437 |       24.503
       0.106 |        3.138 |        3.244
       0.086 |        3.509 |        3.595
       0.077 |        5.001 |        5.078
       0.074 |       10.069 |       10.142
       0.074 |       13.664 |       13.738
       0.162 |       16.105 |       16.267
       1.031 |        2.647 |        3.678
       0.176 |        4.830 |        5.007
       0.136 |        5.044 |        5.180
       0.116 |        5.840 |        5.956
       0.071 |        5.188 |        5.259
       0.066 |        2.353 |        2.419
       0.075 |       10.791 |       10.866
       5.088 |        4.963 |       10.051
       0.131 |        3.699 |        3.830
       1.088 |        4.822 |        5.910
       0.401 |       10.021 |       10.422
       0.114 |        3.711 |        3.824
       0.715 |        5.194 |        5.909
       0.069 |       11.628 |       11.698
       0.071 |        4.738 |        4.809
       0.085 |       18.088 |       18.173
       0.111 |        2.458 |        2.569
       0.090 |        5.644 |        5.734
       0.127 |        4.334 |        4.461
       0.098 |        3.834 |        3.932
       0.120 |        3.530 |        3.650
       0.101 |        8.268 |        8.369
       0.104 |        4.620 |        4.723
       0.140 |        5.460 |        5.600
       0.109 |        3.915 |        4.024
       0.086 |        3.080 |        3.166
       0.090 |        3.624 |        3.714
       0.184 |        4.280 |        4.464
       0.078 |        3.650 |        3.728
       0.097 |       14.242 |       14.339
       0.122 |        3.730 |        3.852
       0.081 |        3.885 |        3.967
       0.156 |        4.357 |        4.512
       0.103 |        4.485 |        4.588
       0.120 |        6.584 |        6.704
       0.069 |        9.917 |        9.986
       0.070 |        7.913 |        7.984
       0.077 |        5.182 |        5.258
       0.103 |       13.025 |       13.128
       3.273 |        4.674 |        7.948
       1.772 |        5.387 |        7.159
       0.179 |        7.934 |        8.113
       0.075 |       14.088 |       14.164
       0.084 |        3.330 |        3.414
       0.072 |        4.648 |        4.720
       0.101 |       15.460 |       15.561
       0.659 |        5.682 |        6.341
       0.120 |        5.766 |        5.886
       0.113 |        5.815 |        5.928
       0.101 |        4.309 |        4.410
       0.145 |        3.147 |        3.292
       0.141 |        5.296 |        5.437
       0.141 |        4.832 |        4.973
       0.116 |        6.903 |        7.019
       0.091 |        3.399 |        3.490
       0.153 |        3.824 |        3.978
       0.125 |        3.016 |        3.141
       0.877 |        3.131 |        4.008
       0.555 |        8.455 |        9.010
       0.594 |        5.097 |        5.692
       0.084 |        3.394 |        3.478
       0.076 |        2.741 |        2.817
       0.084 |        8.935 |        9.019
       0.073 |        4.688 |        4.761
       0.089 |        3.853 |        3.941
       0.083 |        4.966 |        5.049
       1.068 |        7.000 |        8.068
       0.106 |        4.306 |        4.412
       0.072 |        6.604 |        6.676
       0.086 |        3.569 |        3.656
       0.068 |        3.455 |        3.523
       0.095 |        7.250 |        7.345
       0.065 |        2.958 |        3.023
       0.068 |        3.337 |        3.405
       0.316 |        8.597 |        8.913
       0.076 |        9.171 |        9.247
       0.538 |       16.035 |       16.573
       0.073 |       11.357 |       11.430
       0.461 |       10.828 |       11.289
       0.114 |        3.411 |        3.525
       0.114 |        6.230 |        6.344
       1.316 |        2.168 |        3.484
       2.108 |        6.741 |        8.849
       0.121 |        3.496 |        3.617
       0.067 |       16.776 |       16.842
       0.079 |        6.964 |        7.043
       0.064 |        2.565 |        2.629
       0.101 |        7.384 |        7.485
       0.356 |        7.843 |        8.199
       0.235 |        8.064 |        8.299
       4.498 |        7.436 |       11.934
       1.758 |        3.403 |        5.160
       0.082 |        3.007 |        3.089
       0.087 |        4.339 |        4.426
       0.531 |        9.994 |       10.526
       0.107 |        3.861 |        3.968
       0.098 |        4.158 |        4.257
       0.087 |        8.084 |        8.171
       0.146 |        4.084 |        4.230
       0.422 |        3.200 |        3.621
       0.084 |        3.520 |        3.604
       0.098 |        4.202 |        4.300
       0.091 |        3.547 |        3.638
       0.070 |        3.548 |        3.618
       0.146 |        7.028 |        7.174
       0.128 |        3.887 |        4.016
       0.125 |        2.713 |        2.838
       0.081 |        3.269 |        3.350
       0.143 |        2.458 |        2.601
       0.099 |        2.954 |        3.053
       0.070 |        4.153 |        4.223
       4.049 |        8.027 |       12.076
       3.238 |        6.737 |        9.975
       0.115 |        4.182 |        4.297
       0.083 |        5.338 |        5.421
       0.157 |        6.033 |        6.190
       0.052 |        4.494 |        4.546
       0.083 |        2.656 |        2.739
       0.145 |        7.232 |        7.377
       0.441 |        8.092 |        8.533
       0.070 |        4.649 |        4.718
       0.117 |       12.288 |       12.405
       0.096 |        3.555 |        3.652
       0.065 |        4.400 |        4.465
       0.088 |        8.807 |        8.896
       0.076 |        2.404 |        2.480
       0.090 |        9.068 |        9.158
       0.118 |        8.721 |        8.838
       1.413 |        4.571 |        5.984
       0.117 |        7.385 |        7.501
       0.794 |        4.540 |        5.334
       0.144 |        3.617 |        3.761
       0.084 |        5.338 |        5.422
       0.086 |        3.522 |        3.607
       0.089 |        4.857 |        4.946
       0.083 |        4.066 |        4.149
       0.097 |        2.366 |        2.463
       0.096 |        4.479 |        4.575
       0.768 |        4.592 |        5.360
       0.153 |        8.840 |        8.994
       0.154 |        3.465 |        3.619
       0.097 |        4.769 |        4.866
       0.075 |        9.422 |        9.497
       0.117 |        4.832 |        4.950
       0.102 |        5.665 |        5.768
       0.090 |        5.535 |        5.625
       0.070 |        5.575 |        5.645
       0.075 |        4.896 |        4.970
       0.116 |       16.670 |       16.786
       0.084 |        5.161 |        5.245
       2.939 |        7.851 |       10.789
       1.470 |        5.800 |        7.271
       0.087 |        2.668 |        2.756
       0.174 |        5.037 |        5.212
       0.071 |        3.033 |        3.104
       0.071 |        6.049 |        6.121
       0.153 |       12.623 |       12.775
       0.848 |        5.168 |        6.016
       0.079 |        4.282 |        4.361
       0.682 |        8.319 |        9.001
       0.165 |        3.794 |        3.959
       0.098 |        4.176 |        4.274
       1.628 |        4.725 |        6.353
       7.198 |        5.325 |       12.524
       1.675 |       15.321 |       16.996
       0.078 |        5.037 |        5.116
       0.146 |       23.799 |       23.944
       0.071 |       20.790 |       20.861
       0.123 |        3.691 |        3.814
       0.070 |        4.001 |        4.071
       0.093 |        8.274 |        8.367
       0.082 |        6.048 |        6.130
       1.793 |       10.501 |       12.294
       0.983 |        5.799 |        6.782
       0.163 |        5.328 |        5.491
       0.096 |        3.943 |        4.040
       0.119 |        3.985 |        4.104
       0.088 |        3.554 |        3.642
       0.997 |        5.147 |        6.144
       1.418 |        7.321 |        8.740
       0.831 |       13.346 |       14.176
       0.079 |        3.105 |        3.184
       0.070 |        5.071 |        5.140
       0.680 |        5.335 |        6.015
       1.085 |       13.497 |       14.582
       2.445 |        2.220 |        4.666
       4.006 |        9.756 |       13.762
       0.074 |       16.225 |       16.299
       0.596 |        2.470 |        3.066
       0.072 |       15.834 |       15.907
       0.113 |        2.761 |        2.875
       0.127 |        4.537 |        4.664
       0.090 |        5.178 |        5.267
       0.102 |        3.379 |        3.481
       0.167 |        4.341 |        4.508
       0.083 |        4.231 |        4.314
       0.140 |        9.744 |        9.884
       0.075 |        4.669 |        4.745
       0.118 |       14.193 |       14.311
       0.142 |       10.587 |       10.729
       0.114 |        3.177 |        3.291
       0.250 |        3.102 |        3.353
       0.075 |        4.176 |        4.251
       0.107 |       13.405 |       13.513
       0.116 |        5.210 |        5.327
       0.089 |        6.988 |        7.077
       0.088 |        9.197 |        9.285
       0.107 |        3.713 |        3.820
       0.098 |        2.439 |        2.537
       0.071 |        2.520 |        2.591
       0.113 |        8.647 |        8.761
       0.069 |        3.512 |        3.580
       0.154 |        7.518 |        7.672
       0.131 |        6.010 |        6.141
       0.092 |        3.626 |        3.718
       0.166 |        4.735 |        4.901
       0.073 |        5.616 |        5.689
       0.138 |        3.092 |        3.230
       0.104 |       10.073 |       10.178
       0.081 |        3.801 |        3.883
       1.408 |       13.141 |       14.549
       0.195 |        6.174 |        6.369
       0.065 |        2.901 |        2.966
       0.162 |       29.001 |       29.164
       1.256 |       25.179 |       26.435
       0.079 |       23.018 |       23.097
       0.063 |       16.610 |       16.673
       1.592 |        2.921 |        4.513
       0.085 |        5.039 |        5.124
       2.193 |        5.178 |        7.371
       1.133 |        3.663 |        4.796
       0.908 |        2.464 |        3.372
       0.113 |        7.092 |        7.205
       0.567 |        2.495 |        3.061
       0.082 |        4.085 |        4.167
       0.670 |        2.954 |        3.623
       0.097 |        2.860 |        2.957
       0.078 |       16.691 |       16.769
       0.187 |        2.813 |        3.000
       0.389 |        7.134 |        7.523
       0.655 |       11.818 |       12.472
       0.096 |        4.081 |        4.177
       0.066 |        6.097 |        6.163
       0.100 |        4.694 |        4.793
       0.501 |        5.687 |        6.188
       1.058 |        6.841 |        7.899
       0.129 |        4.353 |        4.481
       0.819 |        3.810 |        4.629
       0.172 |        9.623 |        9.795
       0.115 |        3.819 |        3.934
       0.076 |        2.570 |        2.646
       0.095 |        8.525 |        8.619
       0.100 |        2.811 |        2.911
       0.847 |        3.311 |        4.158
       0.065 |        3.433 |        3.498
       0.067 |        4.636 |        4.703
       0.101 |       14.860 |       14.960
       0.080 |        3.087 |        3.167
       0.104 |        5.435 |        5.539
       0.097 |        3.654 |        3.751
       0.190 |        3.015 |        3.206
       0.152 |        4.450 |        4.602
       1.860 |        5.668 |        7.529
       0.153 |        4.437 |        4.591
       0.171 |        9.842 |       10.012
       0.153 |        3.196 |        3.349
       0.089 |        3.111 |        3.200
       0.067 |        2.347 |        2.414
       3.213 |       10.264 |       13.476
       6.837 |       17.972 |       24.809
       0.092 |       25.349 |       25.441
       6.638 |       12.427 |       19.065
      10.855 |       20.704 |       31.559
       6.395 |       30.147 |       36.541
       4.131 |       14.897 |       19.028
       0.075 |       31.830 |       31.905
       0.079 |       35.728 |       35.807
       0.123 |        3.913 |        4.035
       0.071 |        3.776 |        3.847
       0.592 |        3.484 |        4.076
       0.103 |       17.209 |       17.312
       0.152 |        2.901 |        3.053
       0.081 |        5.843 |        5.924
       0.086 |        4.461 |        4.547
       0.064 |        5.195 |        5.258
       0.078 |        2.936 |        3.013
       0.122 |        6.051 |        6.173
       0.108 |        7.013 |        7.121
       0.067 |        7.809 |        7.876
       0.102 |        2.965 |        3.067
       0.099 |        3.941 |        4.041
       0.287 |        4.075 |        4.362
       0.187 |        4.451 |        4.638
       0.089 |        3.946 |        4.034
       0.090 |        3.764 |        3.855
       0.243 |        8.608 |        8.852
       0.077 |        3.449 |        3.526
       0.095 |        3.915 |        4.010
       0.155 |        9.268 |        9.422
       0.072 |        6.066 |        6.139
       0.160 |        4.950 |        5.110
       0.150 |        4.806 |        4.956
       0.081 |        4.972 |        5.053
       0.112 |        2.616 |        2.729
       0.071 |        4.114 |        4.185
       0.161 |        9.486 |        9.647
       0.087 |        3.941 |        4.028
       0.951 |        7.750 |        8.701
       0.114 |        4.638 |        4.752
       0.108 |        3.799 |        3.907
       0.953 |        2.243 |        3.196
       0.100 |       12.102 |       12.201
       0.172 |        6.688 |        6.859
       0.148 |        2.160 |        2.308
       0.152 |        4.333 |        4.485
       0.551 |        5.390 |        5.940
       0.094 |        3.799 |        3.893
       0.103 |        5.862 |        5.965
       0.071 |       11.012 |       11.083
       0.113 |        3.814 |        3.927
       0.113 |        3.584 |        3.696
       0.121 |        8.866 |        8.988
       0.089 |        6.239 |        6.328
       0.515 |       14.502 |       15.017
       0.075 |       14.681 |       14.756
       0.575 |        7.442 |        8.017
       0.074 |        5.881 |        5.955
       0.114 |       12.624 |       12.738
       0.081 |        3.705 |        3.786
       0.182 |        3.290 |        3.472
       0.182 |        4.964 |        5.146
       0.173 |        8.189 |        8.361
       0.075 |        4.129 |        4.204
       0.081 |        5.594 |        5.675
       0.078 |        8.455 |        8.533
       0.097 |        3.027 |        3.124
      11.199 |        4.822 |       16.022
       9.827 |        5.184 |       15.011
       0.065 |        6.621 |        6.685
       0.071 |        5.968 |        6.039
       0.067 |        4.811 |        4.878
      12.581 |        3.626 |       16.207
       9.540 |       31.634 |       41.174
       8.462 |       22.343 |       30.805
       7.303 |        6.332 |       13.634
       6.033 |        7.436 |       13.470
       5.213 |        8.566 |       13.779
       0.733 |       13.637 |       14.370
       0.068 |        3.461 |        3.530
       0.067 |        9.881 |        9.948
       0.113 |        2.966 |        3.079
       0.080 |        3.184 |        3.264
