  QueueTimes | ServiceTimes | SojournTimes
       1.638 |        0.760 |        2.398
       0.168 |        0.841 |        1.009
       0.154 |        1.084 |        1.238
       0.176 |        0.877 |        1.053
       1.214 |        0.817 |        2.031
       0.130 |        1.189 |        1.318
       0.122 |        1.219 |        1.340
       0.134 |        1.047 |        1.181
       1.215 |        1.194 |        2.409
       0.117 |        0.863 |        0.980
       0.109 |        0.679 |        0.788
       0.136 |        0.880 |        1.016
       1.232 |        0.615 |        1.847
       1.722 |        0.701 |        2.424
       1.040 |        0.676 |        1.716
       0.158 |        0.950 |        1.107
       0.125 |        1.120 |        1.245
       0.137 |        1.127 |        1.265
       0.941 |        0.975 |        1.916
       0.075 |        0.985 |        1.060
       1.055 |        1.003 |        2.058
       1.170 |        1.011 |        2.180
       1.156 |        1.027 |        2.182
       0.408 |        0.737 |        1.145
       7.547 |        0.770 |        8.317
       0.483 |        7.725 |        8.208
       0.079 |        0.730 |        0.810
       0.077 |        0.790 |        0.868
       0.173 |        0.863 |        1.036
       0.135 |        0.744 |        0.879
       0.122 |        0.863 |        0.985
       0.078 |        0.865 |        0.943
       0.624 |        0.712 |        1.336
       0.124 |        0.728 |        0.853
       0.116 |        0.690 |        0.806
       0.074 |        0.618 |        0.692
       0.116 |        0.987 |        1.103
       0.872 |        1.030 |        1.902
       0.101 |        1.030 |        1.131
       0.929 |        1.076 |        2.005
       0.078 |        0.928 |        1.005
       0.070 |        1.001 |        1.070
       1.920 |        3.491 |        5.412
       0.158 |        0.838 |        0.996
       1.127 |        0.713 |        1.840
       0.075 |        0.793 |        0.868
       0.800 |        0.755 |        1.555
       0.161 |        0.873 |        1.033
       0.695 |        0.584 |        1.279
       0.513 |        0.595 |        1.108
       0.111 |        0.714 |        0.825
       0.126 |        0.820 |        0.946
       0.107 |        0.786 |        0.894
       0.625 |        0.618 |        1.242
       0.110 |        0.619 |        0.730
       0.110 |        0.783 |        0.893
       0.076 |        0.788 |        0.864
       0.130 |        0.973 |        1.103
       0.898 |        0.877 |        1.775
       0.120 |        0.950 |        1.070
       0.107 |        0.757 |        0.864
       0.106 |        0.655 |        0.761
       0.117 |        0.906 |        1.023
       0.113 |        0.841 |        0.954
       0.787 |        0.762 |        1.549
       0.126 |        0.904 |        1.030
       1.696 |        0.815 |        2.511
       1.856 |        0.749 |        2.605
       2.170 |        0.767 |        2.937
       0.117 |        0.924 |        1.041
       0.676 |        0.892 |        1.567
       0.854 |        0.877 |        1.731
       0.086 |        0.906 |        0.992
       0.358 |        0.850 |        1.208
       0.164 |        3.102 |        3.267
       0.081 |        0.660 |        0.741
       0.077 |        0.632 |        0.709
       0.471 |        0.680 |        1.151
       1.429 |        0.623 |        2.053
       0.253 |        0.552 |        0.806
       0.164 |        0.762 |        0.927
       0.075 |        0.812 |        0.887
       0.110 |        0.738 |        0.849
       0.121 |        0.821 |        0.942
       0.596 |        0.834 |        1.430
       0.178 |        0.768 |        0.947
       0.174 |        0.843 |        1.017
       0.169 |        0.847 |        1.016
       0.367 |        0.758 |        1.125
       0.121 |        0.972 |        1.093
       0.110 |        0.810 |        0.919
       1.081 |        0.825 |        1.906
       0.535 |        0.824 |        1.359
       0.905 |        0.919 |        1.824
       0.662 |        0.782 |        1.445
       0.963 |        0.795 |        1.759
       1.947 |        0.725 |        2.672
       0.116 |        0.720 |        0.836
       0.099 |        0.599 |        0.698
       0.873 |        0.584 |        1.456
       0.456 |        0.573 |        1.030
       0.094 |        0.602 |        0.696
       0.174 |        1.042 |        1.216
       0.110 |        0.570 |        0.680
       0.075 |        0.612 |        0.686
       0.087 |        0.726 |        0.813
       0.164 |        1.839 |        2.003
       0.121 |        0.871 |        0.993
       0.433 |        0.718 |        1.150
       0.169 |        0.903 |        1.072
       1.027 |        0.761 |        1.788
       1.957 |        0.721 |        2.679
       0.166 |        0.959 |        1.125
       1.127 |        0.864 |        1.992
       0.181 |        0.919 |        1.100
       0.130 |        1.002 |        1.132
       0.130 |        1.038 |        1.167
       0.180 |        1.200 |        1.380
       5.814 |        1.166 |        6.980
       6.458 |        1.268 |        7.726
       4.346 |        1.513 |        5.859
       5.987 |        1.177 |        7.164
       0.306 |        1.295 |        1.601
       0.946 |        0.859 |        1.805
       8.128 |        1.436 |        9.564
       3.247 |        1.224 |        4.471
       0.152 |        0.823 |        0.974
       0.174 |        0.868 |        1.042
       0.099 |        0.732 |        0.831
       0.173 |        0.861 |        1.033
       0.165 |        0.791 |        0.956
       0.156 |        0.982 |        1.138
       0.112 |        0.812 |        0.924
       0.116 |        0.803 |        0.920
       0.092 |        1.029 |        1.121
       0.028 |        1.052 |        1.080
       0.177 |        3.821 |        3.998
       0.169 |        0.987 |        1.157
       1.299 |        1.058 |        2.357
       2.692 |        1.036 |        3.728
       0.134 |        0.751 |        0.886
       0.126 |        0.867 |        0.994
       0.077 |        0.888 |        0.964
       1.030 |        0.728 |        1.758
       0.169 |        0.979 |        1.148
       0.176 |        0.990 |        1.166
       0.080 |        0.897 |        0.977
       3.925 |        0.958 |        4.883
       5.086 |        0.923 |        6.008
       3.079 |        0.920 |        3.999
       3.680 |        0.919 |        4.599
       3.293 |        0.950 |        4.243
       0.145 |        0.889 |        1.033
       0.254 |        0.757 |        1.011
       0.082 |        0.717 |        0.799
       0.170 |        1.781 |        1.951
       0.512 |        0.778 |        1.290
       0.557 |        0.766 |        1.323
       0.132 |        0.826 |        0.958
       0.964 |        0.796 |        1.760
       0.148 |        0.695 |        0.843
       0.832 |        0.617 |        1.449
       1.393 |        0.622 |        2.016
       0.128 |        0.916 |        1.044
       0.662 |        0.770 |        1.432
       0.094 |        0.818 |        0.912
       0.475 |        0.752 |        1.227
       0.274 |        0.803 |        1.077
       1.149 |        0.789 |        1.939
       0.173 |        0.861 |        1.033
       0.169 |        0.782 |        0.951
       0.088 |        0.991 |        1.079
       0.133 |        2.350 |        2.483
       0.130 |        1.100 |        1.230
       0.158 |        1.228 |        1.386
       0.166 |        1.239 |        1.406
       0.199 |        1.265 |        1.464
       1.670 |        1.151 |        2.822
       1.061 |        1.170 |        2.231
       3.568 |        0.812 |        4.379
       0.080 |        0.865 |        0.945
       0.536 |        0.805 |        1.341
       0.224 |        0.898 |        1.122
       1.007 |        0.880 |        1.887
       0.724 |        0.881 |        1.605
       1.094 |        0.864 |        1.958
       0.153 |        0.805 |        0.957
       0.162 |        0.944 |        1.107
       0.168 |        0.992 |        1.160
       0.173 |        0.871 |        1.044
       0.074 |        0.793 |        0.867
       0.167 |        2.022 |        2.189
       0.114 |        0.883 |        0.997
       0.099 |        0.648 |        0.747
       0.126 |        0.846 |        0.973
       0.129 |        0.853 |        0.982
       0.535 |        0.803 |        1.338
       0.149 |        0.958 |        1.106
       0.219 |        0.877 |        1.096
       0.170 |        1.019 |        1.189
       1.131 |        0.909 |        2.039
       0.071 |        0.930 |        1.001
       0.612 |        0.851 |        1.462
       0.100 |        3.043 |        3.142
       0.043 |        0.794 |        0.837
       0.068 |        0.780 |        0.848
       0.776 |        0.731 |        1.506
       0.644 |        0.707 |        1.352
       0.066 |        1.170 |        1.236
       0.390 |        0.742 |        1.132
       0.085 |        0.715 |        0.800
       2.432 |        1.643 |        4.074
       0.193 |        0.774 |        0.967
       0.454 |        5.610 |        6.064
       0.192 |        0.772 |        0.964
       0.921 |        0.777 |        1.698
       0.573 |        0.735 |        1.308
       0.066 |        0.714 |        0.780
       0.778 |        0.782 |        1.560
       0.771 |        0.730 |        1.501
       1.049 |       15.087 |       16.136
       0.086 |        0.811 |        0.897
       0.631 |        0.749 |        1.380
       1.420 |        0.752 |        2.172
       0.541 |        0.733 |        1.273
       0.178 |        0.789 |        0.968
       0.172 |        0.767 |        0.940
       0.168 |        0.820 |        0.988
       0.359 |        0.759 |        1.118
       0.537 |        0.698 |        1.235
       2.641 |        0.749 |        3.390
       0.446 |        0.751 |        1.197
       0.117 |        0.846 |        0.963
       0.129 |        1.127 |        1.256
       0.122 |        1.032 |        1.154
       0.092 |        1.055 |        1.147
       1.124 |        1.054 |        2.178
       1.220 |        0.995 |        2.215
       0.069 |        0.972 |        1.041
       0.848 |        5.925 |        6.773
       0.091 |        0.897 |        0.988
       1.249 |        0.751 |        2.000
       0.178 |        0.814 |        0.992
       0.125 |        0.748 |        0.873
       0.883 |        0.758 |        1.642
       1.187 |        0.724 |        1.911
       0.347 |        0.785 |        1.132
       0.090 |        0.634 |        0.724
       0.114 |        0.810 |        0.924
       0.110 |        0.753 |        0.863
       0.112 |        0.846 |        0.958
       0.123 |        1.064 |        1.187
       0.102 |        0.781 |        0.883
       0.134 |        1.286 |        1.421
       0.076 |        0.999 |        1.075
       0.081 |        1.374 |        1.455
       0.095 |        3.066 |        3.161
       0.140 |        4.666 |        4.807
       0.141 |        0.873 |        1.013
       0.145 |        1.359 |        1.505
       0.094 |        1.050 |        1.144
       0.079 |        0.672 |        0.750
       0.115 |        0.779 |        0.894
       0.115 |        0.821 |        0.936
       0.144 |        0.913 |        1.057
       0.147 |        1.211 |        1.359
       1.103 |        0.944 |        2.047
       0.120 |        1.052 |        1.173
       0.641 |        0.980 |        1.621
       1.032 |        0.946 |        1.977
       0.906 |        0.908 |        1.815
       1.693 |        0.958 |        2.651
       0.161 |        0.893 |        1.054
       0.575 |        0.788 |        1.364
       0.175 |        0.966 |        1.141
       0.170 |        0.789 |        0.959
       0.601 |        0.792 |        1.392
       0.081 |        0.890 |        0.971
       0.122 |        0.944 |        1.067
       0.146 |        1.320 |        1.467
       0.155 |        1.229 |        1.384
       0.171 |        1.217 |        1.387
       0.176 |        1.295 |        1.471
       0.148 |        1.031 |        1.179
       0.142 |        1.242 |        1.384
       0.091 |        1.279 |        1.370
       0.137 |        0.912 |        1.048
       0.101 |        0.661 |        0.762
       0.117 |        0.872 |        0.989
       0.072 |        0.875 |        0.947
       1.074 |        1.852 |        2.925
       0.096 |        1.051 |        1.146
       0.434 |        0.831 |        1.265
       0.077 |        0.789 |        0.866
       0.138 |        0.747 |        0.885
       0.167 |        0.856 |        1.023
       0.081 |        0.780 |        0.862
       0.938 |        0.764 |        1.702
       0.141 |        1.036 |        1.177
       1.085 |        0.957 |        2.043
       0.123 |        1.028 |        1.152
       2.040 |        0.921 |        2.960
       1.784 |        0.912 |        2.696
       0.739 |        0.928 |        1.667
       0.186 |        0.944 |        1.130
       0.948 |        0.762 |        1.710
       0.170 |        1.174 |        1.345
       0.557 |        1.092 |        1.650
       1.015 |        1.108 |        2.122
       1.868 |        1.068 |        2.936
       0.107 |        0.827 |        0.934
       0.083 |        0.852 |        0.934
       0.494 |        0.851 |        1.345
       0.652 |        0.765 |        1.417
       0.076 |        0.812 |        0.889
       0.207 |        1.914 |        2.121
       0.148 |        0.986 |        1.134
       0.084 |        0.673 |        0.756
       0.073 |        0.695 |        0.768
       0.776 |        0.637 |        1.414
       0.733 |        0.657 |        1.390
       2.191 |        0.688 |        2.879
       0.804 |        0.619 |        1.423
       0.176 |        0.973 |        1.149
       0.074 |        0.812 |        0.886
       0.120 |        1.897 |        2.017
       0.139 |        0.837 |        0.976
       0.162 |        1.129 |        1.291
       0.368 |        1.052 |        1.421
       0.156 |        1.184 |        1.341
       1.056 |        1.006 |        2.062
       0.495 |        1.048 |        1.543
       0.149 |        0.913 |        1.062
       0.114 |        0.736 |        0.849
       0.076 |        0.740 |        0.815
       0.612 |        0.763 |        1.375
       0.079 |        0.771 |        0.850
       0.074 |        0.783 |        0.857
       0.078 |        0.603 |        0.680
       0.096 |        0.636 |        0.732
       0.123 |        0.691 |        0.813
       0.171 |        1.016 |        1.187
       1.080 |        0.777 |        1.857
       1.721 |        0.796 |        2.517
       0.072 |        1.043 |        1.115
       0.180 |        2.438 |        2.618
       0.133 |        1.093 |        1.226
       0.128 |        1.135 |        1.263
       0.088 |        0.880 |        0.967
       0.085 |        0.901 |        0.986
       0.155 |        2.038 |        2.193
       0.161 |        0.892 |        1.053
       0.734 |        0.935 |        1.669
       0.162 |        0.944 |        1.107
       0.116 |        0.655 |        0.772
       0.294 |        0.633 |        0.927
       0.161 |        0.895 |        1.056
       0.550 |        0.924 |        1.474
       1.181 |        0.987 |        2.168
       0.151 |        1.121 |        1.273
       1.401 |        1.015 |        2.415
       0.076 |        1.034 |        1.110
       0.081 |        1.000 |        1.081
       1.092 |        3.397 |        4.489
       0.086 |        0.699 |        0.785
       0.132 |        0.642 |        0.774
       0.141 |        0.802 |        0.943
       0.082 |        0.745 |        0.827
       0.877 |        0.773 |        1.650
       0.293 |        0.706 |        0.999
       0.158 |        3.765 |        3.922
       0.138 |        0.661 |        0.799
       0.108 |        0.686 |        0.794
       0.341 |        0.585 |        0.926
       0.113 |        0.825 |        0.939
       0.107 |        0.738 |        0.844
       0.137 |        0.980 |        1.117
       0.182 |        1.022 |        1.204
       0.083 |        0.806 |        0.889
       0.425 |        0.755 |        1.181
       0.088 |        1.002 |        1.090
       0.406 |        0.946 |        1.352
       0.169 |        3.376 |        3.545
       0.099 |        0.920 |        1.019
       0.139 |        1.174 |        1.313
       0.117 |        1.019 |        1.136
       1.858 |        0.827 |        2.686
       1.565 |        0.852 |        2.417
       3.236 |        0.869 |        4.105
       0.185 |        1.032 |        1.217
       1.132 |        0.995 |        2.127
       0.158 |        1.106 |        1.264
       0.149 |        1.107 |        1.256
       0.069 |        1.142 |        1.211
       0.078 |        1.116 |        1.194
       0.073 |        1.112 |        1.185
       6.491 |        1.043 |        7.534
       1.521 |        6.060 |        7.581
       0.124 |        8.888 |        9.012
       4.088 |        4.410 |        8.498
       0.165 |        0.863 |        1.029
       0.499 |        0.789 |        1.288
       0.076 |        1.092 |        1.169
       0.190 |        0.848 |        1.038
       0.146 |        3.268 |        3.415
       0.152 |        0.891 |        1.043
       0.082 |        0.976 |        1.058
       0.164 |        1.221 |        1.385
       0.576 |        0.980 |        1.557
       0.129 |        0.992 |        1.122
       1.184 |        1.015 |        2.198
       3.088 |        0.988 |        4.076
       0.299 |        0.973 |        1.272
       0.070 |        0.930 |        1.001
       0.072 |        0.974 |        1.047
       0.071 |        0.917 |        0.988
       1.585 |        0.942 |        2.527
       0.443 |        0.900 |        1.343
       0.092 |        0.934 |        1.026
       1.158 |        5.554 |        6.713
       0.084 |        9.124 |        9.208
       0.821 |        0.721 |        1.542
       0.192 |        0.781 |        0.973
      10.761 |        0.721 |       11.483
       0.123 |        0.801 |        0.924
       0.166 |        0.818 |        0.985
       0.088 |        0.838 |        0.926
       0.160 |        1.977 |        2.137
       0.172 |        1.002 |        1.174
       0.151 |        0.914 |        1.065
       0.175 |        1.524 |        1.699
       0.092 |        1.461 |        1.553
       0.163 |        3.120 |        3.282
       0.170 |        1.457 |        1.627
       1.420 |        1.426 |        2.847
       0.150 |        0.999 |        1.149
       0.070 |        0.853 |        0.923
       0.367 |        1.908 |        2.275
       0.088 |        0.971 |        1.059
       0.095 |        1.033 |        1.128
       0.171 |        1.138 |        1.309
       0.910 |        0.990 |        1.900
       0.860 |        1.033 |        1.893
       0.157 |        1.078 |        1.236
       0.323 |        0.863 |        1.186
       0.147 |        0.865 |        1.012
       0.158 |        1.056 |        1.214
       1.201 |        0.768 |        1.969
       0.081 |        0.886 |        0.967
       0.210 |        0.888 |        1.098
       0.192 |        1.011 |        1.203
       0.152 |        0.878 |        1.029
       0.075 |        0.715 |        0.789
       0.958 |        0.814 |        1.772
       0.609 |        2.818 |        3.427
       0.069 |        0.762 |        0.831
       0.074 |        0.768 |        0.843
       0.627 |        3.512 |        4.139
       2.756 |        2.412 |        5.168
       0.169 |        0.861 |        1.029
       0.212 |        0.858 |        1.070
       0.715 |        0.921 |        1.636
       0.071 |        0.770 |        0.840
       0.111 |        1.780 |        1.891
       0.724 |        0.673 |        1.397
       0.131 |        0.775 |        0.906
       0.239 |        0.814 |        1.053
       0.224 |        0.803 |        1.028
       0.152 |        1.006 |        1.158
       0.074 |        1.061 |        1.135
       1.033 |        0.967 |        2.000
       0.157 |        3.374 |        3.531
       1.015 |        0.885 |        1.900
       0.834 |        0.881 |        1.714
       1.840 |        0.990 |        2.830
       1.792 |        0.931 |        2.723
       2.241 |        0.801 |        3.043
       0.168 |        0.847 |        1.015
       0.130 |        0.841 |        0.971
       0.988 |        0.735 |        1.724
       0.170 |        0.993 |        1.163
       0.167 |        1.006 |        1.172
       0.436 |        1.016 |        1.451
       0.076 |        1.066 |        1.142
       1.274 |        1.036 |        2.310
       1.092 |        1.015 |        2.107
       0.077 |        1.045 |        1.122
       0.583 |        6.800 |        7.382
       2.552 |        3.007 |        5.560
       0.116 |        0.871 |        0.987
       0.148 |        0.837 |        0.984
       0.164 |        0.755 |        0.919
       0.164 |        0.968 |        1.132
       0.087 |        0.772 |        0.859
       1.324 |        1.737 |        3.060
       0.180 |        0.958 |        1.138
       0.118 |        0.904 |        1.021
       0.082 |        0.857 |        0.938
       0.090 |        1.020 |        1.110
       1.106 |        0.931 |        2.038
       1.724 |        0.929 |        2.653
       3.622 |        0.901 |        4.523
       3.272 |        0.865 |        4.137
       2.236 |        0.778 |        3.014
       5.800 |        0.716 |        6.516
       5.291 |        0.722 |        6.013
       5.354 |        0.784 |        6.138
       8.468 |        0.714 |        9.181
       0.176 |        0.818 |        0.994
       0.079 |        0.757 |        0.836
       0.071 |        0.713 |        0.783
       0.509 |        1.698 |        2.206
       0.180 |        0.778 |        0.959
       0.152 |        0.978 |        1.130
       0.100 |        0.618 |        0.717
       0.077 |        0.636 |        0.713
       0.118 |        1.063 |        1.181
       0.073 |        1.130 |        1.203
       0.820 |        1.059 |        1.878
       2.588 |        1.121 |        3.709
       3.279 |        4.913 |        8.193
       1.718 |        1.091 |        2.809
       1.542 |        1.081 |        2.623
       0.171 |        1.128 |        1.298
       0.172 |        0.972 |        1.144
       0.142 |        0.891 |        1.033
       0.907 |        0.671 |        1.578
       0.740 |        0.643 |        1.384
       0.075 |        1.016 |        1.091
       0.087 |        2.224 |        2.311
       0.119 |        3.409 |        3.527
       0.166 |        1.358 |        1.524
       0.100 |        1.480 |        1.580
       0.180 |        1.287 |        1.467
       0.151 |        1.325 |        1.476
       0.180 |        1.349 |        1.529
       1.187 |        0.765 |        1.953
       0.113 |        0.881 |        0.995
       0.889 |        0.868 |        1.757
       0.522 |        0.782 |        1.304
       0.156 |        0.987 |        1.143
       0.083 |        0.909 |        0.992
       1.279 |        0.728 |        2.007
       0.174 |        1.042 |        1.215
       0.174 |        1.085 |        1.260
       0.144 |        0.960 |        1.104
       0.072 |        0.879 |        0.952
       0.375 |        1.914 |        2.289
       0.165 |        0.978 |        1.143
       0.953 |        0.790 |        1.743
       0.111 |        0.772 |        0.884
       0.153 |        1.328 |        1.481
       0.147 |        1.125 |        1.272
       0.080 |        1.252 |        1.331
       2.162 |        1.364 |        3.526
       0.184 |        4.518 |        4.701
       0.076 |        1.403 |        1.480
       0.810 |        1.415 |        2.225
       0.137 |        4.665 |        4.802
       0.324 |        1.348 |        1.671
       0.149 |        0.995 |        1.144
       0.180 |        0.801 |        0.981
       0.170 |        0.899 |        1.069
       0.137 |        1.125 |        1.262
       0.134 |        1.167 |        1.301
       0.885 |        1.153 |        2.038
       2.035 |        1.168 |        3.204
       1.016 |        1.074 |        2.090
       2.024 |        1.008 |        3.033
       0.081 |        0.799 |        0.880
       0.689 |        0.713 |        1.402
       0.067 |        0.720 |        0.787
       4.112 |        1.669 |        5.781
       1.736 |        0.781 |        2.517
       8.962 |        0.805 |        9.767
       1.818 |        6.446 |        8.263
       4.770 |        0.716 |        5.485
       5.036 |        0.736 |        5.772
       3.603 |        0.781 |        4.385
       7.114 |        0.801 |        7.915
       0.180 |        0.787 |        0.968
       0.927 |        0.792 |        1.720
      20.651 |        1.102 |       21.753
       9.340 |        0.791 |       10.131
       5.791 |        0.801 |        6.593
      15.437 |        0.768 |       16.205
       4.276 |        0.788 |        5.064
       9.939 |        0.735 |       10.674
       6.639 |        0.744 |        7.383
       4.486 |        0.769 |        5.254
       1.145 |        6.342 |        7.487
       9.568 |        0.760 |       10.328
       3.704 |        0.792 |        4.496
       8.090 |        1.596 |        9.686
       0.188 |        0.831 |        1.019
       0.116 |        0.789 |        0.904
       0.151 |        0.789 |        0.940
       0.399 |        0.759 |        1.157
       0.176 |        1.025 |        1.201
       0.160 |        0.901 |        1.061
       0.070 |        0.906 |        0.976
       0.312 |        1.969 |        2.281
       0.141 |        0.974 |        1.115
       0.119 |        1.012 |        1.131
       0.119 |        0.951 |        1.069
       1.254 |        0.981 |        2.235
       2.248 |        0.968 |        3.216
       0.164 |        0.955 |        1.118
       0.169 |        1.043 |        1.213
       1.891 |        0.939 |        2.829
       3.318 |        0.919 |        4.237
       0.968 |        0.810 |        1.779
       0.175 |        0.742 |        0.916
       0.068 |        0.763 |        0.831
       1.694 |        0.729 |        2.424
       0.146 |        2.707 |        2.854
       0.176 |        1.006 |        1.181
       0.168 |        1.045 |        1.213
       0.542 |        0.848 |        1.390
       0.070 |        0.864 |        0.933
       0.078 |        1.912 |        1.990
       0.181 |        0.984 |        1.165
       0.954 |        0.780 |        1.733
       1.456 |        0.799 |        2.255
       0.100 |        0.858 |        0.958
       0.478 |        0.840 |        1.319
       0.176 |        1.149 |        1.325
       0.175 |        1.061 |        1.235
       0.082 |        1.009 |        1.091
       0.175 |        1.067 |        1.242
       0.091 |        1.215 |        1.306
       1.414 |        1.189 |        2.603
       6.223 |        1.115 |        7.338
       4.569 |        1.214 |        5.782
       2.751 |        6.904 |        9.655
       0.551 |        0.779 |        1.331
       5.608 |        1.182 |        6.790
       3.015 |        1.141 |        4.155
       4.623 |        0.787 |        5.411
       0.762 |        5.602 |        6.365
       0.145 |       13.908 |       14.053
       0.176 |        0.828 |        1.003
       0.162 |        0.825 |        0.986
       0.163 |        0.831 |        0.995
       0.187 |        0.779 |        0.966
       0.119 |        0.816 |        0.935
       0.074 |        0.741 |        0.815
       0.074 |        0.782 |        0.856
       1.668 |        0.734 |        2.401
       0.633 |        0.763 |        1.395
       0.174 |        3.866 |        4.041
       0.124 |        0.968 |        1.093
       0.104 |        0.732 |        0.836
       0.143 |        1.316 |        1.459
       1.287 |        1.124 |        2.410
       1.076 |        0.992 |        2.068
       0.141 |        1.250 |        1.391
       1.220 |        1.170 |        2.390
       2.099 |        0.966 |        3.065
       0.169 |        0.855 |        1.024
       0.151 |        1.203 |        1.354
       0.300 |        1.008 |        1.308
       0.088 |        1.102 |        1.190
       0.126 |        1.108 |        1.234
       1.127 |        0.994 |        2.121
       0.173 |        1.117 |        1.290
       0.174 |        0.944 |        1.118
       0.075 |        0.794 |        0.869
       0.078 |        1.068 |        1.146
       1.941 |        1.117 |        3.057
       3.770 |        1.098 |        4.868
       3.701 |        1.085 |        4.785
       0.141 |        6.526 |        6.668
       0.169 |        1.142 |        1.311
       0.183 |        1.010 |        1.193
       0.142 |        0.837 |        0.979
       1.125 |        0.784 |        1.909
       0.168 |        0.958 |        1.126
       0.201 |        0.783 |        0.984
       1.018 |        0.965 |        1.983
       0.164 |        0.996 |        1.160
       0.149 |        0.923 |        1.072
       0.092 |        1.028 |        1.120
       0.173 |        2.350 |        2.522
       0.134 |        1.330 |        1.465
       0.177 |        1.516 |        1.693
       3.207 |        1.390 |        4.597
       2.975 |        1.389 |        4.364
       2.145 |        1.415 |        3.561
       0.090 |        1.042 |        1.132
       1.971 |        0.980 |        2.952
       0.076 |        3.616 |        3.692
       0.183 |        1.108 |        1.291
       0.183 |        1.101 |        1.284
       1.192 |        1.012 |        2.204
       1.097 |        0.992 |        2.089
       0.145 |        0.801 |        0.946
       0.140 |        0.794 |        0.934
       0.211 |        0.789 |        1.000
       0.236 |        0.805 |        1.041
       0.081 |        0.788 |        0.869
       0.178 |        0.868 |        1.046
       0.857 |        0.777 |        1.634
       0.121 |        0.837 |        0.958
       0.075 |        0.858 |        0.933
       1.135 |        0.828 |        1.962
       1.021 |        0.863 |        1.885
       0.147 |        4.242 |        4.390
       0.158 |        1.074 |        1.232
       0.164 |        0.944 |        1.108
       0.175 |        1.030 |        1.205
       1.263 |        0.987 |        2.250
       0.120 |        0.875 |        0.996
       0.085 |        0.957 |        1.042
       0.161 |        2.237 |        2.398
       0.683 |        0.993 |        1.676
       1.890 |        0.881 |        2.770
       0.075 |        2.162 |        2.237
       0.076 |        0.893 |        0.969
       2.989 |        2.008 |        4.997
       0.166 |        1.080 |        1.247
       0.151 |        1.075 |        1.226
       0.308 |        0.850 |        1.158
       1.912 |        0.864 |        2.776
       1.078 |        0.788 |        1.867
       4.116 |        0.840 |        4.956
       0.117 |        0.842 |        0.959
       0.082 |        0.844 |        0.926
       0.168 |        0.798 |        0.966
       0.118 |        0.805 |        0.923
       0.094 |        1.244 |        1.337
       0.178 |        2.843 |        3.021
       0.070 |        1.292 |        1.362
       0.919 |        1.209 |        2.128
       3.130 |        1.079 |        4.209
       0.924 |        0.906 |        1.830
       0.168 |        0.895 |        1.062
       0.173 |        0.867 |        1.039
       0.078 |        0.871 |        0.949
       0.140 |        0.923 |        1.063
       1.583 |        0.739 |        2.322
       1.059 |        0.706 |        1.765
       1.094 |        0.688 |        1.782
       0.110 |        0.757 |        0.867
       0.163 |        0.850 |        1.013
       0.750 |        0.771 |        1.521
       0.091 |        0.872 |        0.963
       0.760 |        0.803 |        1.562
       1.920 |        0.750 |        2.671
       0.269 |        0.752 |        1.021
       0.310 |        0.751 |        1.061
       0.166 |        5.888 |        6.055
       1.425 |        0.807 |        2.232
       0.120 |        0.825 |        0.945
       0.135 |        0.810 |        0.945
       2.017 |        0.825 |        2.842
       2.330 |        0.761 |        3.092
       0.174 |        0.951 |        1.124
       0.166 |        1.024 |        1.190
       0.154 |        1.094 |        1.248
       0.929 |        0.890 |        1.819
       0.911 |        0.834 |        1.744
       0.236 |        0.868 |        1.104
       0.180 |        1.009 |        1.189
       0.549 |        0.902 |        1.451
       1.061 |        0.837 |        1.898
       1.755 |        0.832 |        2.587
       0.101 |        0.710 |        0.811
       0.799 |        0.698 |        1.496
       0.164 |        0.881 |        1.044
       0.079 |        0.832 |        0.911
       0.126 |        1.006 |        1.133
       1.371 |        0.778 |        2.149
       0.159 |        0.789 |        0.948
       0.162 |        0.762 |        0.924
       0.145 |        0.931 |        1.075
       0.113 |        0.754 |        0.867
       0.114 |        0.798 |        0.912
       0.170 |        0.944 |        1.114
       0.147 |        0.943 |        1.090
       0.070 |        0.668 |        0.738
       0.311 |        0.653 |        0.964
       0.082 |        0.920 |        1.002
       0.162 |        2.021 |        2.183
       0.168 |        1.029 |        1.197
       0.171 |        0.838 |        1.010
       0.116 |        0.813 |        0.929
       0.925 |        0.784 |        1.708
       0.166 |        1.091 |        1.257
       0.052 |        1.267 |        1.320
       1.642 |        1.042 |        2.684
       0.157 |        1.171 |        1.328
       3.353 |        0.951 |        4.304
       4.855 |        0.799 |        5.655
       2.660 |        0.813 |        3.472
       2.034 |        0.806 |        2.841
       1.300 |        0.775 |        2.075
       0.172 |        1.007 |        1.178
       0.117 |        0.689 |        0.805
       0.076 |        0.659 |        0.735
       1.811 |        0.933 |        2.744
       1.049 |        0.855 |        1.904
       2.270 |        0.744 |        3.014
       0.068 |        0.750 |        0.819
       0.896 |        0.743 |        1.639
       0.823 |        0.782 |        1.606
       3.007 |        0.797 |        3.804
       0.182 |        4.669 |        4.851
       0.079 |        0.728 |        0.806
       0.077 |        0.608 |        0.685
       0.075 |        0.671 |        0.747
       0.857 |        0.696 |        1.553
       0.418 |        0.630 |        1.048
       0.115 |        0.769 |        0.884
       1.011 |        0.762 |        1.773
       1.780 |        0.723 |        2.503
       1.974 |        0.672 |        2.646
       0.174 |        1.096 |        1.270
       1.232 |        0.960 |        2.192
       0.608 |        0.718 |        1.326
       0.181 |        0.906 |        1.087
       0.151 |        0.942 |        1.094
